#Command: python3 Fitness_Esimation.py temp/STLM_pred.csv demodata/H37Rv/H37RvBD1.prot_table temp/H37RV_gumbel.txt
#Gumbel/Bernoulli Calls: Calls from the Gumbel Analysis. Genes found to be significant through Bernoulli when all sites have 0 insertions are labeled EB
#Significant size n for genes lacking insertion: 1.616911723671773
#HMM States: HMM+NP model trained on data
#Gene+TTN States: Genes labeled E by the Gumbel are determined to be ES and those labeled EB by Gumbel are determined to be ESB
#Gene+TTN Summary: 316ES 54ESB 731GD 1035GA 1845NE
ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Mean Count Expected by M0,Mean Count Expected by M1,Mean Actual Count,TTN-Fitness Assesment
Rv1788,PE18,PE FAMILY PROTEIN ,6,6,True,0.7225671599763603,0.0372115128569709,0.6704277638690916,0.0028100094450674174,-0.0521393961072687,171.5822816008514,171.5822816008514,242.83333333333334,GA
Rv1789,PPE26,PPE FAMILY PROTEIN ,21,20,True,0.31241794517813776,0.10266866673778373,0.3506963374454548,0.003450275977468444,0.03827839226731705,66.42477824584104,66.42477824584104,189.62857142857143,GA
Rv1790,PPE27,PPE FAMILY PROTEIN ,21,21,True,0.4723519229981971,0.009294517563843526,0.40209744686842847,0.0007312258612719255,-0.07025447612976865,96.22103131281239,96.22103131281239,290.1142857142857,GA
Rv1791,PE19,PE FAMILY PROTEIN ,6,6,True,0.41760434632667953,0.25494130623460975,0.03617020064290448,0.8945363956216966,-0.38143414568377504,84.76549977660876,84.76549977660876,95.16666666666667,NE
Rv1793,esxN,PUTATIVE ESAT-6 LIKE PROTEIN ESXN (ESAT-6 LIKE PROTEIN 5) ,7,7,True,0.2756633272864578,0.4300879988049851,0.061440415407018265,0.8006291903275955,-0.21422291187943954,60.9939404489129,60.9939404489129,76.64285714285714,NE
Rv1794,-,hypothetical protein Rv1794 ,22,17,True,-1.5277944705065865,9.834882579285796e-23,-1.4809981721377603,1.4960028728651224e-43,0.04679629836882615,,,0.6227272727272728,GD
Rv1795,-,hypothetical protein Rv1795 ,20,14,True,-1.5280465524912643,1.042705629329503e-20,-1.718338655644008,3.312255617316538e-53,-0.19029210315274359,,,0.6100000000000001,GD
Rv1796,mycP5,PROBABLE PROLINE RICH MEMBRANE-ANCHORED MYCOSIN MYCP5 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-5) ,37,31,True,-1.4221078325117338,6.294704556792563e-33,-1.3674636395175894,3.0031188106777547e-62,0.05464419299414436,0.7332785077343683,0.7332785077343683,1.345945945945946,GD
Rv1797,-,hypothetical protein Rv1797 ,15,11,True,-1.4219337505162475,1.1701953972036633e-13,-1.2383836853014596,3.606826885343981e-21,0.1835500652147879,,,0.9933333333333334,GD
Rv1798,-,hypothetical protein Rv1798 ,31,29,True,-0.2059183060519405,0.19928871441084503,-0.2971110946091801,0.002595259429680648,-0.09119278855723961,19.788535050968648,19.788535050968648,37.55806451612903,GD
Rv1799,lppT,PROBABLE LIPOPROTEIN LPPT ,2,2,True,0.08133740664458743,0.9118748341609106,0.1471059484530564,0.7455683057031004,0.06576854180846899,38.810303992720634,38.810303992720634,40.05,NE
Rv1800,PPE28,PPE FAMILY PROTEIN ,40,40,True,0.2821119248913339,0.03572002415102889,0.20188672304550373,0.022383522795500557,-0.08022520184583018,61.9138424799234,61.9138424799234,167.075,GA
Rv1801,PPE29,PPE FAMILY PROTEIN ,26,25,True,0.18800935702210664,0.2872891830840138,0.24230937041773748,0.027300051275479582,0.05430001339563084,49.754893003350915,49.754893003350915,139.4269230769231,GA
Rv1802,PPE30,PPE FAMILY PROTEIN ,22,21,True,0.4620163669093879,0.009198514354547965,0.3462329076705535,0.0031398548599075263,-0.11578345923883443,93.9463899816865,93.9463899816865,198.5,GA
Rv1803c,PE_PGRS32,PE-PGRS FAMILY PROTEIN ,35,30,True,-0.009257676999715839,0.9585089054876734,0.14970177166791113,0.12045243346676619,0.15895944866762696,31.408862212811318,31.408862212811318,116.32000000000001,NE
Rv1804c,-,hypothetical protein Rv1804c ,10,10,True,0.2707070041766606,0.3454312874207641,0.03535631245691151,0.8653276775015132,-0.2353506917197491,60.296139078868705,60.296139078868705,101.25000000000001,NE
Rv1805c,-,hypothetical protein Rv1805c ,6,4,True,-0.8853623016489425,0.009137595314160097,-0.5646434990841174,0.01270552647695044,0.3207188025648251,3.744306063487155,3.744306063487155,18.433333333333334,GD
Rv1806,PE20,PE FAMILY PROTEIN ,6,6,True,-0.5468141714103327,0.12819230724114186,-0.4843010717976856,0.03461776245791112,0.06251309961264712,8.754539730905739,8.754539730905739,12.799999999999999,GD
Rv1807,PPE31,PPE FAMILY PROTEIN ,21,20,True,-0.06511706818373768,0.7621690512991346,-0.14229775857466515,0.26247610208663774,-0.07718069039092747,27.557690964753778,27.557690964753778,82.46666666666667,NE
Rv1808,PPE32,PPE FAMILY PROTEIN ,29,29,True,0.6095172412435601,2.89402972904475e-05,0.5348046643024451,4.120691104843132e-08,-0.074712576941115,132.14358063867138,132.14358063867138,244.26206896551724,GA
Rv1809,PPE33,PPE FAMILY PROTEIN ,23,23,True,0.5046271461975417,0.00319130168772113,0.44728766724677194,6.815660003655167e-05,-0.05733947895076974,103.68282796434954,103.68282796434954,217.89565217391302,GA
Rv1810,-,hypothetical protein Rv1810 ,13,13,True,0.5286245789967277,0.024025451973900495,0.384830755534927,0.012547043928921012,-0.14379382346180064,109.60158591788506,109.60158591788506,198.7,GA
Rv1811,mgtC,POSSIBLE Mg2+ TRANSPORT P-TYPE ATPASE C MGTC ,16,16,True,0.8307209878647073,2.2132765762790574e-05,0.5097283221145885,0.0001648131921636222,-0.32099266575011876,220.24454670080053,220.24454670080053,366.65,GA
Rv1812c,-,PROBABLE DEHYDROGENASE ,24,24,True,0.17761872003448503,0.33806858888752345,0.09715202857990765,0.4251611430764538,-0.08046669145457738,48.56679776996538,48.56679776996538,189.0875,NE
Rv1813c,-,hypothetical protein Rv1813c ,10,10,True,0.5337417421929992,0.048401102078690215,0.5096000761518636,0.003367488817350415,-0.024141666041135545,110.90655320487012,110.90655320487012,206.97000000000003,GA
Rv1814,erg3,MEMBRANE-BOUND C-5 STEROL DESATURASE ERG3 (STEROL-C5-DESATURASE) ,25,25,True,0.7278159977172011,2.5828932908987205e-06,0.6337153612507275,1.15484630778938e-09,-0.0941006364664736,173.6746687973683,173.6746687973683,292.584,GA
Rv1815,-,hypothetical protein Rv1815 ,9,9,True,0.4554967137014766,0.11954979500606795,0.4052863120810726,0.029891018206358852,-0.05021040162040402,92.53914470987819,92.53914470987819,136.16666666666666,GA
Rv1816,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,15,15,True,0.10461218383694587,0.6737482399328769,0.19233774525268138,0.1952553329061786,0.08772556141573551,40.97450195249486,40.97450195249486,150.9,NE
Rv1817,-,hypothetical protein Rv1817 ,30,30,True,0.3845913449778429,0.011637310979819999,0.2542703000849141,0.012163066034326238,-0.13032104489292884,78.5242423369094,78.5242423369094,132.46999999999997,GA
Rv1818c,PE_PGRS33,PE-PGRS FAMILY PROTEIN ,17,15,True,-0.3533069036654591,0.09651244116114159,-0.005133800022118688,0.9758220364180062,0.3481731036433404,13.949808515458399,13.949808515458399,43.864705882352936,NE
Rv1819c,-,PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER ,34,34,True,0.6656538620041401,4.382773526166475e-07,0.4992281166601504,2.9304004590558918e-08,-0.16642574534398974,150.44643402483752,150.44643402483752,230.00588235294117,GA
Rv1820,ilvG,hypothetical protein Rv1820 ,21,21,True,0.49272407594709894,0.006324361082742509,0.5723929558203054,6.896054943502336e-07,0.07966887987320642,100.86617795857588,100.86617795857588,199.4904761904762,GA
Rv1821,secA2,preprotein translocase subunit SecA ,39,39,True,0.17798046966116424,0.21420541125412304,0.211091051265314,0.01798691237129458,0.03311058160414976,48.60768544189975,48.60768544189975,109.77692307692308,GA
Rv1822,pgsA2,PROBABLE CDP-DIACYLGLYCEROL--GLYCEROL-3-PHOSPHATE 3-PHOSPHATIDYLTRANSFERASE PGSA2 (PGP SYNTHASE) (PHOSPHATIDYLGLYCEROPHOSPHATE SYNTHASE) (3-PHOSPHATIDYL-1'-GLYCEROL-3'PHOSPHATE SYNTHASE) ,17,2,False,,,,,,,,10.129411764705882,ES
Rv1823,-,hypothetical protein Rv1823 ,16,15,True,0.19374390599228317,0.39893119263316024,0.29976248998828714,0.03264361667828417,0.10601858399600397,50.42287342967588,50.42287342967588,96.74375,GA
Rv1824,-,hypothetical protein Rv1824 ,5,5,True,0.444666010723657,0.2693080890797945,0.42107988460103973,0.09702102605882067,-0.02358612612261729,90.24757039055137,90.24757039055137,116.54,NE
Rv1825,-,hypothetical protein Rv1825 ,10,10,True,0.498632717346594,0.06775490250687839,0.440612817075313,0.012127650638074442,-0.058019900271280955,102.2547041097724,102.2547041097724,138.1,GA
Rv1826,gcvH,glycine cleavage system protein H ,9,3,True,-1.7246234386546626,3.959462488293487e-12,-1.462781360720336,6.753792177158766e-18,0.2618420779343267,,,0.14444444444444446,GD
Rv1827,cfp17,CONSERVED HYPOTHETICAL PROTEIN CFP17 ,8,1,False,,,,,,,,0.0875,ES
Rv1828,-,hypothetical protein Rv1828 ,14,7,True,-1.6366952627617917,9.166314331131689e-17,-1.5712357730008848,1.6140378997486576e-31,0.06545948976090687,,,0.45000000000000007,GD
Rv1829,-,hypothetical protein Rv1829 ,10,10,True,0.30080923517256625,0.2911392306227831,0.19989851264881525,0.27997829149114906,-0.100910722523751,64.65957317646631,64.65957317646631,91.35,NE
Rv1830,-,hypothetical protein Rv1830 ,12,5,True,-1.4092887287269737,7.480878477279622e-11,-1.2821610508919592,2.5921336722755383e-18,0.12712767783501455,0.7702238618193059,0.7702238618193059,11.024999999999999,GD
Rv1831,-,hypothetical protein Rv1831 ,5,5,True,0.5964026045237224,0.12998749836830992,0.24789139053855766,0.3480471948158452,-0.3485112139851647,128.19794140517698,128.19794140517698,254.88000000000002,NE
Rv1832,gcvB,glycine dehydrogenase ,58,12,False,,,,,,,,1.2034482758620688,ES
Rv1833c,-,haloalkane dehalogenase ,14,14,True,0.34266941949489776,0.14682847597957505,0.6283197766786864,1.0662082535773386e-05,0.2856503571837887,71.25272763465202,71.25272763465202,92.00714285714285,GA
Rv1834,-,Probable hydrolase ,13,13,True,0.22783604188850146,0.3668632844429963,0.4301257454737332,0.004826716067740988,0.20228970358523177,54.58140854668397,54.58140854668397,87.12307692307692,GA
Rv1835c,-,hypothetical protein Rv1835c ,42,42,True,0.6198660433753388,1.527455479698956e-07,0.5236517828574452,5.5532071982332994e-11,-0.09621426051789361,135.3423040212665,135.3423040212665,259.8,GA
Rv1836c,-,hypothetical protein Rv1836c ,42,41,True,0.2842621952909427,0.02963244949045539,0.3679435380031017,8.059895949323052e-06,0.08368134271215899,62.223630960488784,62.223630960488784,119.9809523809524,GA
Rv1837c,glcB,malate synthase G ,27,6,False,,,,,,,,1.837037037037037,ES
Rv1838c,-,hypothetical protein Rv1838c ,10,10,True,0.8880846582315743,0.00046475993064146355,0.7461170830978862,1.005434816182706e-05,-0.14196757513368818,251.41478307931803,251.41478307931803,361.1,GA
Rv1839c,-,hypothetical protein Rv1839c ,2,2,True,0.34866307885349357,0.6055252958097106,-0.030906870895825087,0.948876829700916,-0.3795699497493187,72.24984536066174,72.24984536066174,271.75,NE
Rv1840c,PE_PGRS34,PE-PGRS FAMILY PROTEIN ,17,14,True,-0.4417667216972887,0.03155683141216493,0.14906212916499614,0.2939002337839133,0.5908288508622849,11.286972599639011,11.286972599639011,59.05294117647059,NE
Rv1841c,-,hypothetical protein Rv1841c ,13,13,True,0.4747372087008913,0.04496754803983289,0.6691932202944713,5.8825641484389225e-06,0.19445601159357995,96.75371598600098,96.75371598600098,159.0153846153846,GA
Rv1842c,-,hypothetical protein Rv1842c ,16,15,True,0.24678149540309746,0.2733027182221625,0.44638492647217726,0.0010609670029360363,0.1996034310690798,57.037434175746924,57.037434175746924,155.78125,GA
Rv1843c,guaB1,inositol-5-monophosphate dehydrogenase ,23,23,True,0.5721962992746651,0.0006596638147937134,0.5076643850569162,4.827221187513926e-06,-0.06453191421774884,121.22093925900678,121.22093925900678,316.93043478260876,GA
Rv1844c,gnd1,6-phosphogluconate dehydrogenase ,18,18,True,0.8775918164378622,1.4035746503024144e-06,0.7054565600973124,1.0629530515193077e-08,-0.17213525634054982,245.4012928517826,245.4012928517826,363.59999999999997,GA
Rv1845c,-,hypothetical protein Rv1845c ,15,15,True,-0.26430375556155944,0.25478869666400517,-0.29082614834804377,0.04520494980057054,-0.026522392786484328,17.23639042127539,17.23639042127539,33.18666666666666,GD
Rv1846c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,3,3,True,0.29326409756831556,0.5937786558772951,0.35459180666211026,0.2939002337839133,0.0613277090937947,63.53731190184348,63.53731190184348,75.63333333333334,NE
Rv1847,-,hypothetical protein Rv1847 ,6,6,True,0.6344421956517867,0.0723794167840901,0.5119000626309264,0.02548614632262667,-0.12254213302086037,139.978930215811,139.978930215811,270.96666666666664,GA
Rv1848,ureA,urease subunit gamma ,2,2,True,0.7555361484773496,0.23356555111903904,0.3899489986388873,0.34962492075190654,-0.3655871498384623,185.15435626453808,185.15435626453808,190.95,NE
Rv1849,ureB,urease subunit beta ,6,6,True,-0.3033647666682,0.42006673210111095,0.13151140084871057,0.6023215416020915,0.4348761675169106,15.710791835042357,15.710791835042357,23.649999999999995,NE
Rv1850,ureC,urease subunit alpha ,19,18,True,0.14300809117431956,0.5049632727744836,0.044348453618819506,0.7618243372481558,-0.09865963755550006,44.80822899420137,44.80822899420137,103.31052631578947,NE
Rv1851,ureF,Urease accessory protein uref ,2,2,True,0.4699394280697115,0.47542880355006323,0.20701065252160164,0.6395535311806755,-0.2629287755481099,95.68523795261194,95.68523795261194,95.8,NE
Rv1852,ureG,Urease accessory protein ureG ,6,6,True,-0.021080970315235356,0.959814026462545,-0.2874133597665901,0.22400407899874833,-0.26633238945135473,30.55188902159529,30.55188902159529,66.1,NE
Rv1853,ureD,Probable urease accessory protein ureD ,7,5,True,-0.373017691967958,0.2733027182221625,-0.248748479625316,0.2575565883425816,0.12426921234264199,13.308652599281796,13.308652599281796,58.785714285714285,NE
Rv1854c,ndh,PROBABLE NADH DEHYDROGENASE NDH ,20,14,True,-1.241186679818311,7.265620136175101e-14,-1.3540271943765303,2.209776187509041e-33,-0.1128405145582192,1.3706059690688845,1.3706059690688845,7.524999999999999,GD
Rv1855c,-,POSSIBLE OXIDOREDUCTASE ,15,15,True,0.5167485533861887,0.017036792963845426,0.5096832287830104,0.0002731107796786879,-0.0070653246031783246,106.63158962345078,106.63158962345078,181.7866666666666,GA
Rv1856c,-,short chain dehydrogenase ,5,5,True,0.6060866527390655,0.12278794509214613,0.799556151109728,0.0010488474780974508,0.19346949837066252,131.09992700750803,131.09992700750803,296.15999999999997,GA
Rv1857,modA,PROBABLE MOLYBDATE-BINDING LIPOPROTEIN MODA ,6,6,True,0.851143399681173,0.012536728836814774,0.582031296957929,0.01014313616587408,-0.26911210272324404,230.8728495620894,230.8728495620894,308.90000000000003,GA
Rv1858,modB,PROBABLE MOLBDENUM-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER MODB ,23,23,True,0.4426862161675947,0.01087152596161891,0.5749723106371321,1.6409274369841385e-07,0.13228609446953737,89.83482588603081,89.83482588603081,161.34782608695653,GA
Rv1859,modC,PROBABLE MOLYBDENUM-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER MODC ,16,16,True,0.24339243804244917,0.27932771958879826,0.4536996829520241,0.0008669698760633152,0.21030724490957495,56.590182813039526,56.590182813039526,116.63125000000001,GA
Rv1860,apa,ALANINE AND PROLINE RICH SECRETED PROTEIN APA (FIBRONECTIN ATTACHMENT PROTEIN) (Immunogenic protein MPT32) (Antigen MPT-32) (45-kDa glycoprotein) (45/47 kDa antigen) ,16,15,True,0.17221023632416543,0.4591165466265992,0.2268258363069991,0.11102443905655857,0.05461559998283366,47.959533827212205,47.959533827212205,164.71874999999997,NE
Rv1861,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,8,8,True,0.40165701976002705,0.20302258333272263,0.6395954920908921,0.0009036634471377488,0.23793847233086501,81.69133137475956,81.69133137475956,181.00000000000003,GA
Rv1862,adhA,Probable alcohol dehydrogenase adhA ,15,15,True,0.4094731793548457,0.06589420536554852,0.4107610898314544,0.0038106968717547176,0.0012879104766087002,83.18395071174362,83.18395071174362,164.02666666666664,GA
Rv1863c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,10,10,True,0.5274048758647335,0.05155164280023676,0.47662082922631993,0.006284336039292201,-0.05078404663841357,109.29280269660599,109.29280269660599,258.57000000000005,GA
Rv1864c,-,hypothetical protein Rv1864c ,10,10,True,0.5049586507938945,0.06361964339753741,0.42295329492219946,0.016284274111938293,-0.082005355871695,103.76238290346876,103.76238290346876,176.63,GA
Rv1865c,-,short chain dehydrogenase ,13,12,True,0.12887983618775742,0.6241584579736031,0.2818574350464278,0.07217213827902252,0.15297759885867038,43.35800087083737,43.35800087083737,121.82307692307691,NE
Rv1866,-,hypothetical protein Rv1866 ,36,35,True,-0.10254153937010244,0.5118936733739998,-0.009902606346698747,0.9303868034166517,0.09263893302340369,25.241121012812883,25.241121012812883,60.89722222222221,NE
Rv1867,-,acetyl-CoA acetyltransferase ,21,20,True,0.13147853451750416,0.5212315564089617,0.33655583020873203,0.005116722588615633,0.20507729569122787,43.62122178004343,43.62122178004343,101.61904761904762,GA
Rv1868,-,hypothetical protein Rv1868 ,33,32,True,0.0292121658287377,0.8702694669397855,0.14332899644877126,0.1498349349050573,0.11411683062003355,34.36431698305663,34.36431698305663,93.63030303030304,NE
Rv1869c,-,Probable reductase ,25,25,True,0.33819337211108697,0.04805089807328874,0.23520394224475072,0.036131856945286527,-0.10298942986633625,70.51700743895685,70.51700743895685,139.284,GA
Rv1870c,-,hypothetical protein Rv1870c ,13,13,True,0.3413306635526158,0.16607435580460309,0.27279611843554036,0.08264104061293726,-0.06853454511707546,71.0318832762855,71.0318832762855,137.01538461538465,NE
Rv1871c,-,hypothetical protein Rv1871c ,9,9,True,0.4527302304712237,0.121972195255743,0.3702169918247178,0.04819655975512421,-0.0825132386465059,91.94836314794036,91.94836314794036,147.7,GA
Rv1872c,lldD2,POSSIBLE L-LACTATE DEHYDROGENASE (CYTOCHROME) LLDD2 ,14,14,True,0.145675753006183,0.5632350053866667,0.30810886942809,0.04014910041909509,0.16243311642190703,45.087392127573295,45.087392127573295,195.0142857142857,GA
Rv1873,-,hypothetical protein Rv1873 ,12,12,True,0.8869421867939075,0.00010655342442447519,0.5961177178620466,0.00013471216463119642,-0.29082446893186087,250.7529574467707,250.7529574467707,348.81666666666666,GA
Rv1874,-,hypothetical protein Rv1874 ,12,12,True,0.6229290102870091,0.009498349331354645,0.5890272331786441,0.0001604490279630347,-0.03390177710836495,136.30375117161432,136.30375117161432,210.79166666666666,GA
Rv1875,-,hypothetical protein Rv1875 ,5,5,True,0.8363545600808565,0.026939070421415256,0.47171309114718724,0.06129933443014015,-0.3646414689336693,223.12664884869122,223.12664884869122,263.2,NE
Rv1876,bfrA,PROBABLE BACTERIOFERRITIN BFRA ,10,10,True,0.6168774399885593,0.020622431878196082,0.6065970518170483,0.00041188309729669553,-0.010280388171511001,134.41071241416972,134.41071241416972,272.53000000000003,GA
Rv1877,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,35,34,True,0.572554761208726,1.4705016765652547e-05,0.5557576937954712,2.4011648078838954e-10,-0.016797067413254707,121.32144786986605,121.32144786986605,220.33714285714282,GA
Rv1878,glnA3,PROBABLE GLUTAMINE SYNTHETASE GLNA3 (GLUTAMINE SYNTHASE) (GS-I) ,28,28,True,0.17428864021678803,0.30709134399632254,0.3057633924516166,0.0032415407671757667,0.13147475223482857,48.19200252571576,48.19200252571576,106.99642857142855,GA
Rv1879,-,hypothetical protein Rv1879 ,20,20,True,0.27678064190210666,0.16375325218580306,0.25118158770228627,0.04573547238951493,-0.025599054199820392,61.152350330216485,61.152350330216485,86.36,GA
Rv1880c,cyp140,Probable cytochrome p450 140 CYP140 ,16,16,True,0.22741566807914285,0.31393544515002686,0.18913899361112785,0.18768536978184114,-0.038276674468015,54.52811848701173,54.52811848701173,115.90625,NE
Rv1881c,lppE,POSSIBLE CONSERVED LIPOPROTEIN LPPE ,8,8,True,0.46912408882174,0.13222456085164322,0.45007175641195857,0.02267798019214035,-0.019052332409781436,95.50483034181428,95.50483034181428,245.3125,GA
Rv1882c,-,short chain dehydrogenase ,16,16,True,0.6750658614139128,0.0008187997808879407,0.6243216818941891,2.579419154620036e-06,-0.05074417951972365,153.7534396702992,153.7534396702992,236.22500000000002,GA
Rv1883c,-,hypothetical protein Rv1883c ,6,6,True,0.5729198660073861,0.10977586267844487,0.5397088885981214,0.017552864907652076,-0.03321097740926471,121.42390437832263,121.42390437832263,147.03333333333333,GA
Rv1884c,rpfC,PROBABLE RESUSCITATION-PROMOTING FACTOR RPFC ,6,6,True,0.3581193916905248,0.33362301825846036,0.3483482833035619,0.13466469772684939,-0.009771108386962934,73.85126935045001,73.85126935045001,133.61666666666665,NE
Rv1885c,-,chorismate mutase ,14,13,True,0.4321443437108964,0.05988838818834906,0.31448650317896426,0.03606605236252669,-0.11765784053193212,87.6684770817246,87.6684770817246,239.40000000000003,GA
Rv1886c,fbpB,SECRETED ANTIGEN 85-B FBPB (85B) (ANTIGEN 85 COMPLEX B) (MYCOLYL TRANSFERASE 85B) (FIBRONECTIN-BINDING PROTEIN B) (EXTRACELLULAR ALPHA-ANTIGEN) ,24,24,True,0.6713697883646619,2.7665185109356476e-05,0.5335797702015651,7.637497618082617e-07,-0.13779001816309677,152.4462326669404,152.4462326669404,234.17500000000004,GA
Rv1887,-,hypothetical protein Rv1887 ,26,24,True,0.20604386646001943,0.24161785068597166,0.2947465450513846,0.006525073800502553,0.08870267859136516,51.885713341145774,51.885713341145774,179.04615384615383,GA
Rv1888c,-,POSSIBLE TRANSMEMBRANE PROTEIN ,19,19,True,0.5193427849046917,0.00616712556906071,0.5392577505226321,1.0918904356382933e-05,0.019914965617940483,107.27344876459067,107.27344876459067,183.69473684210527,GA
Rv1888A,-,hypothetical protein Rv1888A ,1,1,True,0.1986382333856416,0.8443541010421876,0.25133897006167494,0.6923256774053141,0.05270073667603334,50.99999999999989,50.99999999999989,51.0,NE
Rv1889c,-,hypothetical protein Rv1889c ,4,4,True,-0.043850362571255186,0.9325633824658347,0.23566581686184093,0.42929520884050254,0.27951617943309615,28.965826891091666,28.965826891091666,66.675,NE
Rv1890c,-,hypothetical protein Rv1890c ,8,8,True,0.29201016191756296,0.3638183217553092,0.2442943849460911,0.23220073934271515,-0.04771577697147186,63.35268405072522,63.35268405072522,92.725,NE
Rv1891,-,hypothetical protein Rv1891 ,9,9,True,0.4101432005348291,0.16607435580460309,0.5538277856005859,0.0024574398191612792,0.14368458506575676,83.31315634493777,83.31315634493777,134.9,GA
Rv1892,-,PROBABLE MEMBRANE PROTEIN ,8,8,True,0.71811959956097,0.015207991727809154,0.5891127342052246,0.0023732716563920897,-0.12900686535574546,169.82899942331844,169.82899942331844,263.8375,GA
Rv1893,-,hypothetical protein Rv1893 ,1,1,True,0.21761328001083358,0.8273310406721427,0.4187188994879437,0.48867812170799296,0.20110561947711014,53.29999999999914,53.29999999999914,53.3,NE
Rv1894c,-,hypothetical protein Rv1894c ,14,13,True,0.3134268294060503,0.1880087844782767,0.3929285607633209,0.007867114885763919,0.07950173135727057,66.58042802254434,66.58042802254434,286.65000000000003,GA
Rv1895,-,POSSIBLE DEHYDROGENASE ,14,13,True,0.006362905067193882,0.9815668596304894,0.06011633924109182,0.7255975965477709,0.053753434173897933,32.57744079128385,32.57744079128385,80.54285714285713,NE
Rv1896c,-,hypothetical protein Rv1896c ,25,25,True,0.11401064018746375,0.5438397399527783,-0.06926118308985617,0.5728060903661659,-0.18327182327731992,41.88182323849126,41.88182323849126,91.832,NE
Rv1897c,-,D-tyrosyl-tRNA deacylase ,5,5,True,0.18548741098960925,0.6648397144779464,0.17831303033403684,0.51031950055257,-0.00717438065557241,49.46390876363633,49.46390876363633,86.79999999999998,NE
Rv1898,-,hypothetical protein Rv1898 ,1,1,True,0.778421830002486,0.39663074781895663,1.0182706760755627,0.07111189799728636,0.23984884607307666,195.20000000001508,195.20000000001508,195.2,NE
Rv1899c,lppD,POSSIBLE LIPOPROTEIN LPPD ,14,14,True,0.37317823080122314,0.11182080813745185,0.2889645383614861,0.055155474027193604,-0.08421369243973703,76.47456201653361,76.47456201653361,147.65714285714284,NE
Rv1900c,lipJ,PROBABLE LIGNIN PEROXIDASE LIPJ ,25,25,True,0.08063736013599092,0.6752074285515072,0.32404379986853366,0.0031764655563292317,0.24340643973254272,38.746990101064995,38.746990101064995,73.512,GA
Rv1901,cinA,competence damage-inducible protein A ,19,19,True,0.41301409854369814,0.03382081047175168,0.49911796776513556,5.4329019436572165e-05,0.08610386922143742,83.86903741995997,83.86903741995997,155.50526315789475,GA
Rv1902c,nanT,PROBABLE SIALIC ACID-TRANSPORT INTEGRAL MEMBRANE PROTEIN NANT ,34,33,True,0.2781343415156299,0.05925082432165226,0.3506941774902833,0.00015726166356635267,0.07255983597465343,61.34482104395085,61.34482104395085,136.28823529411764,GA
Rv1903,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,6,6,True,0.7356245037502075,0.03366883984571997,0.5419123220208384,0.017109296756881488,-0.1937121817293691,176.83460805958114,176.83460805958114,348.1666666666667,GA
Rv1904,-,hypothetical protein Rv1904 ,10,10,True,0.5882149275274747,0.0279279773557738,0.6979102017157334,4.108501674231335e-05,0.10969527418825864,125.7943503259997,125.7943503259997,228.28000000000003,GA
Rv1905c,aao,PROBABLE D-AMINO ACID OXIDASE AAO ,19,19,True,0.42992477951059443,0.02670469055999579,0.42558841161817995,0.0006562636657063331,-0.004336367892414483,87.21902082547355,87.21902082547355,187.49473684210525,GA
Rv1906c,-,hypothetical protein Rv1906c ,10,9,True,0.2996994789750396,0.29271346887470007,0.2079490922031253,0.2580965928357467,-0.09175038677191433,64.49328294468646,64.49328294468646,194.19,NE
Rv1907c,-,hypothetical protein Rv1907c ,10,10,True,0.28343553340628813,0.32178263578530214,0.2888583487836479,0.10847700850396799,0.00542281537735978,62.10435263649866,62.10435263649866,101.03,NE
Rv1908c,katG,CATALASE-PEROXIDASE-PEROXYNITRITASE T KATG ,39,39,True,0.3723587630710499,0.004823749112105103,0.2288090487348139,0.009987700789639085,-0.14354971433623603,76.32945610628202,76.32945610628202,119.45641025641028,GA
Rv1909c,furA,FERRIC UPTAKE REGULATION PROTEIN FURA (FUR) ,12,11,True,0.28944968481345357,0.2648088246496806,0.23840268665934838,0.14794109760617882,-0.05104699815410518,62.97733429858169,62.97733429858169,179.45833333333334,NE
Rv1910c,-,PROBABLE EXPORTED PROTEIN ,13,13,True,0.38281248883386737,0.1161645123911743,0.19922794644025432,0.21308427144635406,-0.18358454239361305,78.20122358632605,78.20122358632605,150.5846153846154,NE
Rv1911c,lppC,PROBABLE LIPOPROTEIN LPPC ,9,9,True,-0.09335918073602431,0.7763406270047976,-0.1942071737754098,0.3212783766070553,-0.10084799303938549,25.7911640412452,25.7911640412452,49.08888888888889,NE
