#HMM - Genes
#genes: ES=193, GD=309, NE=3348, GA=134, N/A=6
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Rv1832	gcvB	glycine dehydrogenase 	58	0	56	2	0	0.2069	16.33	GD
Rv1833c	-	haloalkane dehalogenase 	14	0	0	14	0	1.0000	122.57	NE
Rv1834	-	Probable hydrolase 	13	0	0	13	0	1.0000	115.08	NE
Rv1835c	-	hypothetical protein Rv1835c 	42	0	0	42	0	1.0000	286.45	NE
Rv1836c	-	hypothetical protein Rv1836c 	43	0	0	43	0	0.9767	143.74	NE
Rv1837c	glcB	malate synthase G 	27	23	0	4	0	0.2222	18.00	ES
Rv1838c	-	hypothetical protein Rv1838c 	10	0	0	0	10	1.0000	376.30	GA
Rv1839c	-	hypothetical protein Rv1839c 	3	0	0	2	1	1.0000	254.00	NE
Rv1840c	PE_PGRS34	PE-PGRS FAMILY PROTEIN 	17	0	0	17	0	0.8235	94.64	NE
Rv1841c	-	hypothetical protein Rv1841c 	13	0	0	13	0	1.0000	172.92	NE
Rv1842c	-	hypothetical protein Rv1842c 	16	0	0	16	0	0.9375	175.40	NE
Rv1843c	guaB1	inositol-5-monophosphate dehydrogenase 	23	0	0	0	23	1.0000	347.35	GA
Rv1844c	gnd1	6-phosphogluconate dehydrogenase 	18	0	0	2	16	1.0000	402.61	GA
Rv1845c	-	hypothetical protein Rv1845c 	15	0	0	15	0	1.0000	48.60	NE
Rv1846c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	3	0	0	3	0	1.0000	88.67	NE
Rv1847	-	hypothetical protein Rv1847 	6	0	0	6	0	1.0000	293.33	NE
Rv1848	ureA	urease subunit gamma 	2	0	0	2	0	1.0000	224.50	NE
Rv1849	ureB	urease subunit beta 	6	0	0	6	0	1.0000	53.17	NE
Rv1850	ureC	urease subunit alpha 	19	0	0	19	0	0.9474	134.50	NE
Rv1851	ureF	Urease accessory protein uref 	2	0	0	2	0	1.0000	103.50	NE
Rv1852	ureG	Urease accessory protein ureG 	6	0	0	6	0	1.0000	82.00	NE
Rv1853	ureD	Probable urease accessory protein ureD 	7	0	0	7	0	0.7143	117.60	NE
Rv1854c	ndh	PROBABLE NADH DEHYDROGENASE NDH 	20	0	0	20	0	0.7000	18.93	NE
Rv1855c	-	POSSIBLE OXIDOREDUCTASE 	15	0	0	15	0	1.0000	192.27	NE
Rv1856c	-	short chain dehydrogenase 	5	0	0	5	0	1.0000	337.60	NE
Rv1857	modA	PROBABLE MOLYBDATE-BINDING LIPOPROTEIN MODA 	6	0	0	6	0	1.0000	313.33	NE
Rv1858	modB	PROBABLE MOLBDENUM-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER MODB 	23	0	0	23	0	1.0000	183.87	NE
Rv1859	modC	PROBABLE MOLYBDENUM-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER MODC 	16	0	0	16	0	1.0000	139.12	NE
Rv1860	apa	ALANINE AND PROLINE RICH SECRETED PROTEIN APA (FIBRONECTIN ATTACHMENT PROTEIN) (Immunogenic protein MPT32) (Antigen MPT-32) (45-kDa glycoprotein) (45/47 kDa antigen) 	16	0	0	16	0	0.9375	195.07	NE
Rv1861	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	8	0	0	8	0	1.0000	210.25	NE
Rv1862	adhA	Probable alcohol dehydrogenase adhA 	15	0	0	15	0	1.0000	178.27	NE
Rv1863c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	10	0	0	10	0	1.0000	275.80	NE
Rv1864c	-	hypothetical protein Rv1864c 	10	0	0	10	0	1.0000	190.40	NE
Rv1865c	-	short chain dehydrogenase 	13	0	0	13	0	0.9231	146.92	NE
Rv1866	-	hypothetical protein Rv1866 	35	0	0	35	0	0.9714	92.74	NE
Rv1867	-	acetyl-CoA acetyltransferase 	21	0	0	21	0	0.9524	136.60	NE
Rv1868	-	hypothetical protein Rv1868 	33	0	0	33	0	0.9697	118.25	NE
Rv1869c	-	Probable reductase 	26	0	0	26	0	1.0000	165.81	NE
Rv1870c	-	hypothetical protein Rv1870c 	13	0	0	13	0	1.0000	145.69	NE
Rv1871c	-	hypothetical protein Rv1871c 	9	0	0	9	0	1.0000	157.67	NE
Rv1872c	lldD2	POSSIBLE L-LACTATE DEHYDROGENASE (CYTOCHROME) LLDD2 	14	0	0	8	6	1.0000	220.93	NE
Rv1873	-	hypothetical protein Rv1873 	11	0	0	0	11	1.0000	366.73	GA
Rv1874	-	hypothetical protein Rv1874 	12	0	0	0	12	1.0000	240.75	GA
Rv1875	-	hypothetical protein Rv1875 	5	0	0	0	5	1.0000	277.40	GA
Rv1876	bfrA	PROBABLE BACTERIOFERRITIN BFRA 	10	0	0	0	10	1.0000	300.90	GA
Rv1877	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	34	0	0	8	26	0.9706	248.73	GA
Rv1878	glnA3	PROBABLE GLUTAMINE SYNTHETASE GLNA3 (GLUTAMINE SYNTHASE) (GS-I) 	28	0	0	28	0	1.0000	149.21	NE
Rv1879	-	hypothetical protein Rv1879 	20	0	0	20	0	1.0000	109.05	NE
Rv1880c	cyp140	Probable cytochrome p450 140 CYP140 	16	0	0	16	0	1.0000	134.19	NE
Rv1881c	lppE	POSSIBLE CONSERVED LIPOPROTEIN LPPE 	8	0	0	8	0	1.0000	281.62	NE
Rv1882c	-	short chain dehydrogenase 	16	0	0	16	0	1.0000	257.50	NE
Rv1883c	-	hypothetical protein Rv1883c 	7	0	0	7	0	1.0000	215.14	NE
Rv1884c	rpfC	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFC 	6	0	0	6	0	1.0000	174.83	NE
Rv1885c	-	chorismate mutase 	14	0	0	8	6	0.9286	289.31	NE
Rv1886c	fbpB	SECRETED ANTIGEN 85-B FBPB (85B) (ANTIGEN 85 COMPLEX B) (MYCOLYL TRANSFERASE 85B) (FIBRONECTIN-BINDING PROTEIN B) (EXTRACELLULAR ALPHA-ANTIGEN) 	25	0	0	0	25	1.0000	277.24	GA
Rv1887	-	hypothetical protein Rv1887 	26	0	0	17	9	0.9231	209.71	NE
Rv1888c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	19	0	0	19	0	1.0000	228.58	NE
Rv1888A	-	hypothetical protein Rv1888A 	1	0	0	1	0	1.0000	70.00	NE
Rv1889c	-	hypothetical protein Rv1889c 	4	0	0	4	0	1.0000	87.25	NE
Rv1890c	-	hypothetical protein Rv1890c 	8	0	0	8	0	1.0000	118.75	NE
Rv1891	-	hypothetical protein Rv1891 	9	0	0	9	0	1.0000	159.89	NE
Rv1892	-	PROBABLE MEMBRANE PROTEIN 	8	0	0	8	0	1.0000	290.88	NE
Rv1893	-	hypothetical protein Rv1893 	1	0	0	1	0	1.0000	64.00	NE
Rv1894c	-	hypothetical protein Rv1894c 	14	0	0	14	0	0.9286	339.15	NE
Rv1895	-	POSSIBLE DEHYDROGENASE 	19	0	0	19	0	0.9474	111.89	NE
Rv1896c	-	hypothetical protein Rv1896c 	25	0	0	25	0	1.0000	111.84	NE
Rv1897c	-	D-tyrosyl-tRNA deacylase 	5	0	0	5	0	1.0000	108.00	NE
Rv1898	-	hypothetical protein Rv1898 	4	0	0	4	0	1.0000	159.00	NE
Rv1899c	lppD	POSSIBLE LIPOPROTEIN LPPD 	14	0	0	14	0	1.0000	174.64	NE
Rv1900c	lipJ	PROBABLE LIGNIN PEROXIDASE LIPJ 	25	0	0	25	0	1.0000	95.40	NE
Rv1901	cinA	competence damage-inducible protein A 	19	0	0	19	0	1.0000	180.79	NE
Rv1902c	nanT	PROBABLE SIALIC ACID-TRANSPORT INTEGRAL MEMBRANE PROTEIN NANT 	34	0	0	34	0	0.9706	168.61	NE
Rv1903	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	6	0	0	6	0	1.0000	369.67	NE
Rv1904	-	hypothetical protein Rv1904 	10	0	0	10	0	1.0000	265.50	NE
Rv1905c	aao	PROBABLE D-AMINO ACID OXIDASE AAO 	19	0	0	19	0	1.0000	201.32	NE
Rv1906c	-	hypothetical protein Rv1906c 	10	0	0	10	0	0.9000	227.00	NE
Rv1907c	-	hypothetical protein Rv1907c 	10	0	0	10	0	1.0000	148.00	NE
Rv1908c	katG	CATALASE-PEROXIDASE-PEROXYNITRITASE T KATG 	39	0	0	39	0	1.0000	149.26	NE
Rv1909c	furA	FERRIC UPTAKE REGULATION PROTEIN FURA (FUR) 	12	0	0	12	0	0.9167	233.55	NE
Rv1910c	-	PROBABLE EXPORTED PROTEIN 	13	0	0	13	0	1.0000	174.54	NE
Rv1911c	lppC	PROBABLE LIPOPROTEIN LPPC 	9	0	0	9	0	1.0000	69.11	NE
Rv1912c	fadB5	POSSIBLE OXIDOREDUCTASE FADB5 	15	0	0	15	0	0.9333	122.29	NE
Rv1913	-	hypothetical protein Rv1913 	11	0	0	11	0	0.9091	246.30	NE
Rv1914c	-	hypothetical protein Rv1914c 	8	0	0	8	0	1.0000	156.25	NE
Rv1915	aceAa	PROBABLE ISOCITRATE LYASE aceAa 	21	0	0	21	0	1.0000	132.00	NE
Rv1916	aceAb	isocitrate lyase 	18	0	0	18	0	0.9444	93.71	NE
Rv1917c	PPE34	PPE FAMILY PROTEIN 	122	0	0	122	0	0.9344	120.79	NE
Rv1918c	PPE35	PPE FAMILY PROTEIN 	76	0	0	76	0	0.8816	115.81	NE
Rv1919c	-	hypothetical protein Rv1919c 	7	0	0	7	0	0.8571	215.33	NE
Rv1920	-	PROBABLE MEMBRANE PROTEIN 	13	0	0	13	0	1.0000	155.92	NE
Rv1921c	lppF	PROBABLE CONSERVED LIPOPROTEIN LPPF 	22	0	0	22	0	1.0000	184.27	NE
Rv1922	-	PROBABLE CONSERVED LIPOPROTEIN 	21	0	0	21	0	0.9524	200.60	NE
Rv1923	lipD	PROBABLE LIPASE LIPD 	35	0	0	15	20	1.0000	206.66	GA
Rv1924c	-	hypothetical protein Rv1924c 	12	0	0	0	12	1.0000	164.67	GA
Rv1925	fadD31	acyl-CoA synthetase 	39	0	0	23	16	1.0000	249.36	NE
Rv1926c	mpt63	IMMUNOGENIC PROTEIN MPT63 (ANTIGEN MPT63/MPB63) (16 kDa IMMUNOPROTECTIVE EXTRACELLULAR PROTEIN) 	9	0	0	9	0	1.0000	112.56	NE
Rv1927	-	hypothetical protein Rv1927 	17	0	0	17	0	1.0000	195.76	NE
Rv1928c	-	short chain dehydrogenase 	19	0	0	19	0	1.0000	167.05	NE
Rv1929c	-	hypothetical protein Rv1929c 	9	0	0	9	0	0.8889	71.88	NE
Rv1930c	-	hypothetical protein Rv1930c 	6	0	0	6	0	1.0000	60.50	NE
Rv1931c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	5	0	0	5	0	1.0000	79.00	NE
Rv1932	tpx	thiol peroxidase 	9	0	0	9	0	1.0000	77.44	NE
Rv1933c	fadE18	PROBABLE ACYL-CoA DEHYDROGENASE FADE18 	11	0	0	11	0	0.9091	76.90	NE
Rv1934c	fadE17	PROBABLE ACYL-CoA DEHYDROGENASE FADE17 	12	0	0	12	0	0.9167	121.82	NE
Rv1935c	echA13	enoyl-CoA hydratase 	10	0	0	10	0	1.0000	143.50	NE
Rv1936	-	POSSIBLE MONOOXYGENASE 	18	0	0	18	0	1.0000	160.94	NE
Rv1937	-	POSSIBLE OXYGENASE 	49	0	0	49	0	0.9796	90.12	NE
Rv1938	ephB	PROBABLE EPOXIDE HYDROLASE EPHB (EPOXIDE HYDRATASE) 	17	0	0	17	0	0.9412	88.19	NE
Rv1939	-	PROBABLE OXIDOREDUCTASE 	5	0	0	5	0	1.0000	44.80	NE
Rv1940	ribA1	Probable Riboflavin biosynthesis protein ribA1 (GTP cyclohydrolase II) 	9	0	0	9	0	1.0000	146.89	NE
Rv1941	-	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE 	4	0	0	4	0	1.0000	56.00	NE
Rv1942c	-	hypothetical protein Rv1942c 	2	0	0	2	0	1.0000	67.50	NE
Rv1943c	-	hypothetical protein Rv1943c 	10	0	0	10	0	0.9000	139.56	NE
Rv1944c	-	hypothetical protein Rv1944c 	8	0	0	8	0	1.0000	76.88	NE
Rv1945	-	hypothetical protein Rv1945 	21	0	0	21	0	1.0000	138.14	NE
Rv1946c	lppG	POSSIBLE LIPOPROTEIN 	7	0	0	7	0	0.8571	147.83	NE
Rv1947	-	hypothetical protein Rv1947 	6	0	0	6	0	1.0000	126.17	NE
Rv1948c	-	hypothetical protein Rv1948c 	17	0	0	17	0	1.0000	157.71	NE
Rv1949c	-	hypothetical protein Rv1949c 	21	0	0	21	0	1.0000	190.90	NE
Rv1950c	-	hypothetical protein Rv1950c 	7	0	0	7	0	1.0000	329.14	NE
Rv1951c	-	hypothetical protein Rv1951c 	6	0	0	6	0	1.0000	183.17	NE
Rv1952	-	hypothetical protein Rv1952 	2	0	0	2	0	1.0000	96.50	NE
Rv1953	-	hypothetical protein Rv1953 	13	0	0	9	4	0.9231	827.75	NE
Rv1954c	-	hypothetical protein Rv1954c 	12	0	0	1	11	0.9167	1013.45	GA
Rv1955	-	hypothetical protein Rv1955 	9	0	0	0	9	0.8889	486.38	GA
Rv1956	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	8	0	0	0	8	0.7500	3044.00	GA
Rv1957	-	hypothetical protein Rv1957 	13	0	0	0	13	1.0000	156.08	GA
Rv1958c	-	hypothetical protein Rv1958c 	12	0	0	1	11	1.0000	368.75	GA
Rv1959c	-	hypothetical protein Rv1959c 	7	0	0	7	0	1.0000	187.86	NE
Rv1960c	-	hypothetical protein Rv1960c 	4	0	0	4	0	1.0000	163.75	NE
Rv1961	-	hypothetical protein Rv1961 	10	0	0	10	0	1.0000	119.90	NE
Rv1962c	-	hypothetical protein Rv1962c 	14	0	0	14	0	1.0000	151.14	NE
Rv1963c	mce3R	PROBABLE TRANSCRIPTIONAL REPRESSOR (PROBABLY TETR-FAMILY) MCE3R 	19	0	0	19	0	1.0000	110.84	NE
Rv1964	yrbE3A	CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE3A 	7	0	0	7	0	1.0000	286.00	NE
Rv1965	yrbE3B	CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE3B 	16	0	0	16	0	1.0000	176.00	NE
Rv1966	mce3A	MCE-FAMILY PROTEIN MCE3A 	15	0	0	15	0	1.0000	133.27	NE
Rv1967	mce3B	MCE-FAMILY PROTEIN MCE3B 	13	0	0	13	0	1.0000	165.62	NE
Rv1968	mce3C	MCE-FAMILY PROTEIN MCE3C 	12	0	0	12	0	0.9167	113.27	NE
Rv1969	mce3D	MCE-FAMILY PROTEIN MCE3D 	13	0	0	13	0	1.0000	106.31	NE
Rv1970	lprM	POSSIBLE MCE-FAMILY LIPOPROTEIN LPRM (MCE-FAMILY LIPOPROTEIN MCE3E) 	11	0	0	11	0	1.0000	94.73	NE
Rv1971	mce3F	MCE-FAMILY PROTEIN MCE3F 	20	0	0	20	0	1.0000	159.40	NE
Rv1972	-	PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN 	5	0	0	5	0	1.0000	137.20	NE
Rv1973	-	POSSIBLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN 	4	0	0	4	0	1.0000	71.25	NE
Rv1974	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	8	0	0	8	0	1.0000	147.62	NE
Rv1975	-	hypothetical protein Rv1975 	14	0	0	14	0	1.0000	235.86	NE
Rv1976c	-	hypothetical protein Rv1976c 	3	0	0	3	0	1.0000	118.33	NE
Rv1977	-	hypothetical protein Rv1977 	13	0	0	13	0	1.0000	151.23	NE
Rv1978	-	hypothetical protein Rv1978 	14	0	0	14	0	1.0000	202.00	NE
Rv1979c	-	POSSIBLE CONSERVED PERMEASE 	39	0	0	18	21	1.0000	213.87	GA
Rv1980c	mpt64	IMMUNOGENIC PROTEIN MPT64 (ANTIGEN MPT64/MPB64) 	20	0	0	0	20	1.0000	289.60	GA
Rv1981c	nrdF	ribonucleotide-diphosphate reductase subunit beta 	25	0	0	0	25	1.0000	379.24	GA
Rv1982c	-	hypothetical protein Rv1982c 	6	0	0	6	0	1.0000	194.00	NE
Rv1983	PE_PGRS35	PE-PGRS FAMILY PROTEIN 	34	0	0	34	0	1.0000	274.76	NE
Rv1984c	cfp21	PROBABLE CUTINASE PRECURSOR CFP21 	13	0	0	13	0	1.0000	234.62	NE
Rv1985c	-	chromosome replication initiation inhibitor protein 	14	0	0	14	0	1.0000	149.36	NE
Rv1986	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	9	0	0	9	0	1.0000	134.56	NE
Rv1987	-	POSSIBLE CHITINASE 	10	0	0	10	0	1.0000	218.40	NE
Rv1988	-	PROBABLE METHYLTRANSFERASE 	7	0	0	7	0	1.0000	117.43	NE
Rv1989c	-	hypothetical protein Rv1989c 	12	0	0	12	0	1.0000	253.58	NE
Rv1990c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	6	0	0	6	0	0.3333	1.50	NE
Rv1990A	-	POSSIBLE DEHYDROGENASE (FRAGMENT) 	5	0	0	5	0	1.0000	269.40	NE
Rv1991c	-	hypothetical protein Rv1991c 	6	0	0	6	0	1.0000	348.33	NE
Rv1992c	ctpG	PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE G CTPG 	35	0	0	35	0	1.0000	186.06	NE
Rv1993c	-	hypothetical protein Rv1993c 	5	0	0	5	0	1.0000	120.00	NE
Rv1994c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	8	0	0	8	0	0.7500	128.50	NE
Rv1995	-	hypothetical protein Rv1995 	9	0	0	9	0	1.0000	365.67	NE
Rv1996	-	hypothetical protein Rv1996 	13	0	0	13	0	1.0000	148.46	NE
Rv1997	ctpF	PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE A CTPF 	29	0	0	29	0	0.9655	103.68	NE
Rv1998c	-	hypothetical protein Rv1998c 	20	0	0	20	0	0.9500	74.11	NE
Rv1999c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	27	0	0	27	0	0.9630	160.42	NE
Rv2000	-	hypothetical protein Rv2000 	36	0	0	36	0	1.0000	151.81	NE
Rv2001	-	hypothetical protein Rv2001 	16	0	0	16	0	0.9375	87.20	NE
Rv2002	fabG3	POSSIBLE 20-BETA-HYDROXYSTEROID DEHYDROGENASE FABG3 (Cortisone reductase) ((R)-20-hydroxysteroid dehydrogenase) 	11	0	0	11	0	1.0000	127.00	NE
Rv2003c	-	hypothetical protein Rv2003c 	14	0	0	14	0	0.9286	76.77	NE
Rv2004c	-	hypothetical protein Rv2004c 	25	0	0	25	0	0.9600	112.17	NE
Rv2005c	-	hypothetical protein Rv2005c 	13	0	0	13	0	1.0000	118.08	NE
Rv2006	otsB1	PROBABLE TREHALOSE-6-PHOSPHATE PHOSPHATASE OTSB1 (TREHALOSE-PHOSPHATASE) (TPP) 	82	0	0	82	0	0.8780	85.50	NE
Rv2007c	fdxA	PROBABLE FERREDOXIN FDXA 	9	0	0	9	0	1.0000	148.67	NE
Rv2008c	-	hypothetical protein Rv2008c 	29	0	0	29	0	0.8621	67.60	NE
Rv2009	-	hypothetical protein Rv2009 	5	0	0	5	0	1.0000	188.40	NE
Rv2010	-	hypothetical protein Rv2010 	7	0	0	7	0	1.0000	169.57	NE
Rv2011c	-	hypothetical protein Rv2011c 	6	0	0	6	0	1.0000	390.50	NE
Rv2012	-	hypothetical protein Rv2012 	11	0	0	11	0	1.0000	206.45	NE
Rv2013	-	POSSIBLE TRANSPOSASE 	3	0	0	3	0	1.0000	51.67	NE
Rv2014	-	POSSIBLE TRANSPOSASE 	4	0	0	4	0	1.0000	79.25	NE
Rv2015c	-	hypothetical protein Rv2015c 	12	0	0	12	0	1.0000	144.75	NE
Rv2016	-	hypothetical protein Rv2016 	7	0	0	7	0	1.0000	106.86	NE
Rv2017	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	12	12	0	0	0	0.0833	2.00	ES
Rv2018	-	hypothetical protein Rv2018 	14	0	0	14	0	1.0000	40.29	NE
Rv2019	-	hypothetical protein Rv2019 	7	0	0	7	0	1.0000	250.71	NE
Rv2020c	-	hypothetical protein Rv2020c 	5	0	0	5	0	1.0000	256.60	NE
Rv2021c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	0	0	7	0	0.7143	223.20	NE
Rv2022c	-	hypothetical protein Rv2022c 	14	0	0	14	0	1.0000	302.00	NE
Rv2023c	-	hypothetical protein Rv2023c 	2	0	0	2	0	1.0000	114.50	NE
Rv2024c	-	hypothetical protein Rv2024c 	16	0	0	16	0	0.9375	276.93	NE
Rv2025c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	11	0	0	11	0	1.0000	179.09	NE
Rv2026c	-	hypothetical protein Rv2026c 	12	0	0	12	0	0.8333	121.10	NE
Rv2027c	-	Probable histidine kinase response regulator 	15	0	0	15	0	1.0000	220.33	NE
Rv2028c	-	hypothetical protein Rv2028c 	13	0	0	13	0	0.7692	125.70	NE
Rv2029c	pfkB	Probable phosphofructokinase PfkB (PHOSPHOHEXOKINASE) 	11	0	0	11	0	1.0000	142.18	NE
Rv2030c	-	hypothetical protein Rv2030c 	35	0	0	35	0	0.9714	96.91	NE
Rv2031c	hspX	HEAT SHOCK PROTEIN HSPX (ALPHA-CRSTALLIN HOMOLOG) (14 kDa ANTIGEN) (HSP16.3) 	8	0	0	8	0	1.0000	115.88	NE
Rv2032	acg	Conserved hypothetical protein Acg 	19	0	0	19	0	1.0000	79.32	NE
Rv2033c	-	hypothetical protein Rv2033c 	12	0	0	12	0	1.0000	99.67	NE
Rv2034	-	Probable ArsR-type repressor protein 	3	0	0	3	0	1.0000	54.67	NE
Rv2035	-	hypothetical protein Rv2035 	12	0	0	12	0	1.0000	132.92	NE
Rv2036	-	hypothetical protein Rv2036 	10	0	0	10	0	0.7000	58.86	NE
Rv2037c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	18	0	0	18	0	0.9444	54.59	NE
Rv2038c	-	Probable sugar-transport ATP-binding protein ABC transporter 	18	0	0	18	0	0.8333	79.40	NE
Rv2039c	-	Probable sugar-transport integral membrane protein ABC transporter 	17	0	0	17	0	0.9412	93.12	NE
Rv2040c	-	Probable sugar-transport integral membrane protein ABC transporter 	18	0	0	18	0	0.9444	81.71	NE
Rv2041c	-	Probable sugar-binding lipoprotein 	25	0	0	25	0	1.0000	91.60	NE
Rv2042c	-	hypothetical protein Rv2042c 	15	0	0	15	0	0.8000	86.50	NE
Rv2043c	pncA	PYRAZINAMIDASE/NICOTINAMIDAS PNCA (PZase) 	12	0	0	12	0	1.0000	95.00	NE
Rv2044c	-	hypothetical protein Rv2044c 	8	0	0	8	0	1.0000	120.88	NE
Rv2045c	lipT	Probable carboxylesterase LipT 	29	0	0	29	0	0.9655	103.04	NE
Rv2046	lppI	Probable lipoprotein lppI 	10	0	0	10	0	1.0000	158.80	NE
Rv2047c	-	hypothetical protein Rv2047c 	32	0	0	32	0	0.9375	67.77	NE
Rv2048c	pks12	Probable polyketide synthase pks12 	149	0	0	149	0	0.9128	61.28	NE
Rv2049c	-	hypothetical protein Rv2049c 	2	0	0	2	0	1.0000	66.50	NE
Rv2050	-	hypothetical protein Rv2050 	5	0	5	0	0	0.4000	9.50	GD
Rv2051c	ppm1	Polyprenol-monophosphomannose synthase Ppm1 	33	15	0	18	0	0.5152	178.35	NE
Rv2052c	-	hypothetical protein Rv2052c 	22	0	0	22	0	1.0000	128.32	NE
Rv2053c	fxsA	FxsA 	5	0	0	5	0	1.0000	354.20	NE
Rv2054	-	hypothetical protein Rv2054 	17	0	0	17	0	1.0000	255.65	NE
Rv2055c	rpsR	30S ribosomal protein S18 	3	0	0	3	0	1.0000	95.33	NE
Rv2056c	rpsN	30S ribosomal protein S14 	4	0	0	4	0	1.0000	111.25	NE
Rv2057c	rpmG	50S ribosomal protein L33 	4	0	0	4	0	1.0000	463.25	NE
Rv2058c	rpmB	50S ribosomal protein L28 	5	0	0	5	0	1.0000	561.60	NE
Rv2059	-	hypothetical protein Rv2059 	20	0	0	20	0	1.0000	127.70	NE
Rv2060	-	Possible conserved integral membrane protein 	4	0	0	4	0	1.0000	62.00	NE
Rv2061c	-	hypothetical protein Rv2061c 	7	0	0	7	0	1.0000	124.57	NE
Rv2062c	cobN	cobaltochelatase 	50	0	0	50	0	0.8200	95.68	NE
Rv2063	-	hypothetical protein Rv2063 	3	0	0	3	0	1.0000	82.33	NE
Rv2064	cobG	Possible cobalamin biosynthesis protein CobG 	10	0	0	10	0	0.9000	44.78	NE
Rv2065	cobH	precorrin-8X methylmutase 	8	0	0	8	0	1.0000	121.62	NE
Rv2066	cobI	Probable bifunctional protein, CobI-CobJ fusion protein: S-adenosyl-L-methionine-precorrin-2 methyl transferase + precorrin-3 methylase 	22	0	0	22	0	1.0000	141.82	NE
Rv2067c	-	hypothetical protein Rv2067c 	35	0	0	35	0	0.9429	125.76	NE
Rv2068c	blaC	CLASS A BETA-LACTAMASE BLAC 	15	0	0	15	0	1.0000	309.47	NE
Rv2069	sigC	RNA polymerase sigma factor SigC 	9	0	0	9	0	1.0000	115.33	NE
Rv2070c	cobK	cobalt-precorrin-6x reductase 	16	0	0	16	0	0.8125	69.46	NE
Rv2071c	cobM	Probable precorrin-4 C11-methyltransferase CobM 	17	0	0	17	0	0.9412	146.06	NE
Rv2072c	cobL	Probable precorrin-6y methyltransferase CobL 	13	0	0	13	0	1.0000	74.31	NE
Rv2073c	-	Probable shortchain dehydrogenase 	10	0	0	10	0	1.0000	141.20	NE
Rv2074	-	hypothetical protein Rv2074 	6	0	0	6	0	1.0000	81.33	NE
Rv2075c	-	Possible hypothetical exported or envelope protein 	26	0	0	26	0	1.0000	234.54	NE
Rv2076c	-	hypothetical protein Rv2076c 	5	0	0	5	0	1.0000	208.60	NE
Rv2077c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	20	0	0	20	0	1.0000	204.45	NE
Rv2077A	-	hypothetical protein Rv2077A 	8	0	0	8	0	0.8750	128.43	NE
Rv2078	-	hypothetical protein Rv2078 	4	0	0	4	0	1.0000	88.00	NE
Rv2079	-	hypothetical protein Rv2079 	34	0	0	34	0	0.9118	120.29	NE
Rv2080	lppJ	Possible lipoprotein lppJ 	10	0	0	10	0	1.0000	238.10	NE
Rv2081c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	8	0	0	8	0	1.0000	217.88	NE
Rv2082	-	hypothetical protein Rv2082 	38	0	0	38	0	0.9737	217.86	NE
Rv2083	-	hypothetical protein Rv2083 	6	0	0	6	0	1.0000	119.33	NE
Rv2084	-	hypothetical protein Rv2084 	25	0	0	25	0	1.0000	111.00	NE
Rv2085	-	hypothetical protein Rv2085 	3	0	0	3	0	1.0000	18.00	NE
Rv2086	-	hypothetical protein Rv2086 	12	0	0	12	0	1.0000	92.50	NE
Rv2087	-	hypothetical protein Rv2087 	6	0	0	6	0	1.0000	45.33	NE
Rv2088	pknJ	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE J PKNJ (PROTEIN KINASE J) (STPK J) 	30	0	0	30	0	0.9333	88.54	NE
Rv2089c	pepE	Probable dipeptidase PepE 	22	0	0	22	0	0.9545	78.81	NE
