Name,Description,Gene Coef,Gene+TTN Coef,Predicted Count,Actual Count,Total TA Sites,#Sites with 0 counts,Prev States,Used in Model,Gene Adj Pval,Gene+TTN Adj Pval
-,PROBABLE OXIDOREDUCTASE ,-0.4821821005832754,-0.21684778537916416,24.863748068760877,21.7,5,0,Uncertain,True,0.5215632303444467,0.3093646360140813
ribA1,Probable Riboflavin biosynthesis protein ribA1 (GTP cyclohydrolase II) ,0.2163081814348284,0.21971777880500434,64.1261977520316,124.16666666666667,9,0,Uncertain,True,0.2542710154958657,0.47034901310956767
-,PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE ,-0.32023161550387164,0.08463314368056404,64.77474095584279,37.375,4,0,Uncertain,True,0.2503249961615135,0.08188579162561062
-,hypothetical protein Rv1942c ,-0.3025565860257506,0.17257169525315125,53.35429007377465,21.6,2,0,Uncertain,True,0.148598727267879,0.1285330193078995
-,hypothetical protein Rv1943c ,-0.21420156371756693,-0.423905765594696,79.81411067178185,97.8,10,1,Uncertain,True,0.2691705373471036,1.464451684748717
-,hypothetical protein Rv1944c ,-0.2315681227607376,-0.5183735441375412,62.66371335160712,58.625,8,0,Uncertain,True,0.25720766890295493,1.7132541486151596
-,hypothetical protein Rv1945 ,0.09504678392750726,0.16952527654277247,58.15564233011053,94.95238095238093,21,0,Uncertain,True,0.15144780273407854,0.5974520344667388
lppG,POSSIBLE LIPOPROTEIN ,0.004582396834603017,0.07933455371246104,42.98682444168823,75.9857142857143,7,1,Uncertain,True,0.0031409891395920856,0.10842976455779027
-,hypothetical protein Rv1947 ,0.267018487932867,0.16198797188870218,83.97374153798685,102.91666666666667,6,0,Uncertain,True,0.2571968951584483,0.23641780938567017
-,hypothetical protein Rv1948c ,-0.22503404954361564,-0.3633945174698241,110.92682312332478,108.76470588235294,17,0,Uncertain,True,0.41767847208123443,1.7753083128044724
-,hypothetical protein Rv1949c ,-0.0537343621586939,0.208327754246713,81.7969297909535,127.7578947368421,19,0,Uncertain,True,0.07565449865457069,0.7593757033399513
-,hypothetical protein Rv1950c ,0.8061930786090068,0.5903753843516236,259.3528628448375,302.24285714285713,7,0,Uncertain,True,1.6723574518037856,1.915262660719694
-,hypothetical protein Rv1951c ,0.25614157819335465,0.38862345778333507,114.19097413920711,159.68333333333337,6,0,Uncertain,True,0.24330613241311436,0.8178423382933072
-,hypothetical protein Rv1952 ,0.11310571311320916,0.40608568141338214,82.90820987097113,66.4,2,0,Uncertain,True,0.04831922305609516,0.3920759296630347
-,hypothetical protein Rv1953 ,-0.39597277697833094,-0.7062472418388167,386.17615751398966,140.35,8,1,Uncertain,True,0.5531099969544213,3.0334037957296474
-,hypothetical protein Rv1954c ,0.5852565562146647,0.298444078945867,657.1050840178989,698.66,10,0,Uncertain,True,1.2944056425962855,0.8017429811890283
-,hypothetical protein Rv1955 ,0.3039759798510715,0.37454405389800777,251.3126873362798,358.35555555555555,9,1,Uncertain,True,0.410500493286268,1.0832041265021535
-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,0.5424199085031235,0.33256106593450935,1107.2624373392027,1606.5,8,2,Uncertain,True,0.9385614364158512,0.7991640412970803
-,hypothetical protein Rv1957 ,-0.00857374456293662,-0.07173175017434079,303.79981689728305,66.70909090909092,11,0,Uncertain,True,0.008680504410319789,0.12463408899380912
-,hypothetical protein Rv1958c ,0.10131323713288941,0.10205722859156018,145.65090850433484,282.15833333333336,12,0,Uncertain,True,0.11769072479474765,0.204378112235366
-,hypothetical protein Rv1959c ,0.2688631497789435,0.48436871952923466,142.90283390939848,151.37142857142857,7,0,Uncertain,True,0.2864054526147111,1.351795162780394
-,hypothetical protein Rv1960c ,0.13033954906846956,0.3417398957820714,85.88467289808489,156.36666666666667,3,0,Uncertain,True,0.07187596306293172,0.40863361593209924
-,hypothetical protein Rv1961 ,0.2476574249325607,0.08401110353304181,108.37539536471658,97.88,10,0,Uncertain,True,0.32904679522246066,0.1440767038898954
-,hypothetical protein Rv1962c ,0.407419122607856,0.24839434039908123,108.52441250163352,124.89999999999999,14,0,Uncertain,True,0.9281143006910962,0.7859370933477239
mce3R,PROBABLE TRANSCRIPTIONAL REPRESSOR (PROBABLY TETR-FAMILY) MCE3R ,-0.23268248596819194,-0.14292844193191434,44.44238698570012,72.54736842105264,19,0,Uncertain,True,0.47525055529050575,0.43681157209937543
yrbE3A,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE3A ,0.7100923623710952,0.42849278485924547,194.27605516402696,274.8428571428572,7,0,Uncertain,True,1.3265275428677767,1.0961038100779492
yrbE3B,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE3B ,0.3506983384685367,0.23430155390028298,163.13398783022558,158.97500000000002,16,0,Uncertain,True,0.8056654283090632,0.7972369556751854
mce3A,MCE-FAMILY PROTEIN MCE3A ,0.3370268630622358,0.17623767256103776,115.86076367416726,114.64666666666668,15,0,Uncertain,True,0.7094213847954464,0.49338265064521647
mce3B,MCE-FAMILY PROTEIN MCE3B ,0.41861312563575553,0.13571602053427959,150.77811992562394,151.97692307692307,13,0,Uncertain,True,0.9102319428985929,0.31342922681879576
mce3C,MCE-FAMILY PROTEIN MCE3C ,-0.2529763725946982,-0.06581612197097472,72.58242569333005,67.0,12,1,Uncertain,True,0.38862649834529195,0.12001089862255156
mce3D,MCE-FAMILY PROTEIN MCE3D ,0.09448407177285978,-0.07593289887845292,73.12247415448851,82.1846153846154,13,0,Uncertain,True,0.11458892195215442,0.14926794343931643
lprM,POSSIBLE MCE-FAMILY LIPOPROTEIN LPRM (MCE-FAMILY LIPOPROTEIN MCE3E) ,-0.1595074762473863,0.0630457227838793,29.621390066418716,65.7909090909091,11,0,Uncertain,True,0.19555177988067643,0.1081030578639961
mce3F,MCE-FAMILY PROTEIN MCE3F ,0.30470357535119547,0.28590409990178106,105.26439119901167,138.21,20,0,Uncertain,True,0.7670744627525846,1.3471928172760468
-,PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN ,0.07117003315490261,0.2063865724900743,68.11646414379149,96.82000000000001,5,0,Uncertain,True,0.04831922305609516,0.28856112826876246
-,POSSIBLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN ,0.11954535507114347,0.2669902899553587,51.46087764513246,56.05,4,0,Uncertain,True,0.07735670076795652,0.3535405837713424
-,PROBABLE CONSERVED MEMBRANE PROTEIN ,0.3685973550232747,0.1969094333783947,94.81824992387718,124.80000000000001,8,0,Uncertain,True,0.49327709609791054,0.3735354391878698
-,hypothetical protein Rv1975 ,0.4265136595522855,0.44828081101462686,145.24156161056558,180.6214285714286,14,0,Uncertain,True,1.0009121098304947,2.177773780311524
-,hypothetical protein Rv1976c ,0.33709250520181133,0.5073861976103938,56.57056284483147,98.16666666666667,3,0,Uncertain,True,0.2207182225039449,0.7232762593096832
-,hypothetical protein Rv1977 ,0.47351224554653665,0.5363538195926134,126.7425482714588,138.7153846153846,13,0,Uncertain,True,1.1286740548032745,2.854547234680174
-,hypothetical protein Rv1978 ,0.55727051393878,0.19955531419904854,259.1403585521573,198.93076923076922,13,0,Uncertain,True,1.4973063274391571,0.5311872713520763
-,POSSIBLE CONSERVED PERMEASE ,0.3714094619539169,0.28275034626257434,198.9716196139483,193.75897435897434,39,0,Uncertain,True,1.9650623044715831,2.400227187972361
mpt64,IMMUNOGENIC PROTEIN MPT64 (ANTIGEN MPT64/MPB64) ,0.49293443972943174,0.40750983749105063,239.05716414589378,269.38,20,0,Uncertain,True,1.771775383908263,2.5382610206220058
nrdF,ribonucleotide-diphosphate reductase subunit beta ,0.6616424154208977,0.48495193995113023,349.03146311986563,346.82399999999996,25,0,Uncertain,True,3.953849307451745,4.384021932088323
-,hypothetical protein Rv1982c ,0.31880786846897347,0.4572746910034473,69.88986189051934,156.3166666666667,6,0,Uncertain,True,0.32815324263966794,1.079085043343543
PE_PGRS35,PE-PGRS FAMILY PROTEIN ,0.5275851913201819,0.4075528414967058,262.30772638241945,248.70294117647063,34,0,Uncertain,True,3.4333687330014597,4.218718147912358
cfp21,PROBABLE CUTINASE PRECURSOR CFP21 ,0.5965364762686712,0.34245972972616384,220.3723757728004,219.69230769230768,13,0,Uncertain,True,1.6959525759424596,1.266114221335141
-,chromosome replication initiation inhibitor protein ,0.29746762915978736,0.3097962163122559,107.04682528662622,133.89285714285714,14,0,Uncertain,True,0.5502209054832393,1.1435018299135893
-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,0.16390416274712577,0.3182160762521375,94.8506681608389,102.88888888888889,9,0,Uncertain,True,0.17790339788229667,0.8213856238209697
-,POSSIBLE CHITINASE ,0.47530323488432,0.25176068124335776,194.80014909813386,195.31,10,0,Uncertain,True,0.902539411217919,0.6209354604980717
-,PROBABLE METHYLTRANSFERASE ,0.05568985879659746,-0.0009560203891575423,136.71877959318817,99.32857142857144,7,0,Uncertain,True,0.04480129632815672,0.0012922316804068806
-,hypothetical protein Rv1989c ,0.5703125549611038,0.4157304141882646,240.86153130757305,232.18333333333337,12,0,Uncertain,True,1.4500470932561447,1.6605332335752592
-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,,,,0.05000000000000001,0,4,Uncertain,False,,
-,POSSIBLE DEHYDROGENASE (FRAGMENT) ,0.38780215457686323,0.3932782388425387,140.53715922149726,222.38000000000002,5,0,Uncertain,True,0.3835042001786761,0.7256872004261421
-,hypothetical protein Rv1991c ,0.8430207802440451,0.7566331330327262,142.8217905864089,320.2,6,0,Uncertain,True,1.5763506016158066,2.625513290962116
ctpG,PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE G CTPG ,0.24629254342977505,0.3567315404126937,106.49787053911811,159.28000000000003,35,0,Uncertain,True,0.8567312883204001,3.3605584260790247
-,hypothetical protein Rv1993c ,0.0700561636622426,0.19941598151624754,62.111247046997825,104.35999999999999,5,0,Uncertain,True,0.04764426399150814,0.2750659426919175
-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,-0.08476865922420476,-0.17786887714741237,70.69759378789912,104.11428571428574,7,1,Uncertain,True,0.0715481123757201,0.2961320864726399
-,hypothetical protein Rv1995 ,0.6058125736491666,0.4578372375782929,287.6742247550213,350.8333333333333,9,0,Uncertain,True,1.2533515761847145,1.532644312168178
-,hypothetical protein Rv1996 ,0.20069363045156377,0.44690667277618823,86.53608200820798,128.34615384615384,13,0,Uncertain,True,0.2930824927920992,2.0230368341653615
ctpF,PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE A CTPF ,0.03799129782100786,0.057359263509266074,64.63932071725029,78.05517241379312,29,1,Uncertain,True,0.06475935712989182,0.17143752507847973
-,hypothetical protein Rv1998c ,-0.3534430218737425,-0.38275551897883336,48.88013933710516,42.730000000000004,20,1,Uncertain,True,0.9858655948735401,2.2566487053285855
-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,0.07500334400310014,-0.05009771731588101,154.1663771266865,137.12592592592594,27,1,Uncertain,True,0.13221516862702273,0.14036620104168696
-,hypothetical protein Rv2000 ,0.28652235657959263,0.16998860033200358,115.99530681189711,134.78611111111113,36,0,Uncertain,True,1.143646662030439,0.9190826749833353
-,hypothetical protein Rv2001 ,-0.19788145055681824,-0.1690164103225914,33.42579494433428,53.699999999999996,16,1,Uncertain,True,0.333104979714876,0.4866605988166477
fabG3,POSSIBLE 20-BETA-HYDROXYSTEROID DEHYDROGENASE FABG3 (Cortisone reductase) ((R)-20-hydroxysteroid dehydrogenase) ,-0.016034165446126663,-0.12165417900874592,36.89796460434048,52.74545454545455,11,0,Uncertain,True,0.01488980588281443,0.2422729103676453
-,hypothetical protein Rv2003c ,-0.4305991611897412,-0.4015500746300258,22.678030133078554,30.87142857142857,14,1,Uncertain,True,1.0206034784757778,1.786208937146069
-,hypothetical protein Rv2004c ,-0.09419438286180017,-0.1428789689248002,43.091292389356006,56.132000000000005,25,1,Uncertain,True,0.16756220934344182,0.5244554062136081
-,hypothetical protein Rv2005c ,-0.11226644909855246,-0.2318627387275064,73.25503990429547,89.29999999999998,13,0,Uncertain,True,0.1374579244819568,0.6713422546648752
otsB1,PROBABLE TREHALOSE-6-PHOSPHATE PHOSPHATASE OTSB1 (TREHALOSE-PHOSPHATASE) (TPP) ,-0.36950170319874065,-0.3337711835298133,35.85569314020327,47.4951219512195,82,10,Uncertain,True,4.026515757949958,6.831309983468933
fdxA,PROBABLE FERREDOXIN FDXA ,0.1284306728250453,-0.1256762710653846,124.217436516365,114.92222222222225,9,0,Uncertain,True,0.1305978636451706,0.22179841806156067
-,hypothetical protein Rv2008c ,-0.4824722175370868,-0.3501747206577849,26.269787752616026,35.817241379310346,29,4,Uncertain,True,2.4614326448691193,2.7112513819825774
-,hypothetical protein Rv2009 ,-0.0025178836663154107,-0.18490867609327716,138.57207270159432,163.32,5,0,Uncertain,True,0.0014197938840745,0.24846817280855674
-,hypothetical protein Rv2010 ,0.15187602040256062,0.26216127699843916,104.32866737096457,155.0,7,0,Uncertain,True,0.1366004193430716,0.5043967156895846
-,hypothetical protein Rv2011c ,0.3310468838491128,0.3736625298809866,106.47226170800177,251.45000000000002,6,0,Uncertain,True,0.34451103166588676,0.7682594285472003
-,hypothetical protein Rv2012 ,0.3791160133632767,0.16401244430816886,180.3982269955745,172.05454545454543,11,0,Uncertain,True,0.671324267471022,0.36318079629948574
-,POSSIBLE TRANSPOSASE ,-0.30145587009311176,0.04988918822745733,21.795512971405035,29.96666666666667,3,0,Uncertain,True,0.19331835283403745,0.038888342862883306
-,POSSIBLE TRANSPOSASE ,0.09181504542273985,-0.04416851960339986,31.74230852259236,66.45,4,0,Uncertain,True,0.056667559186754576,0.04008197444123242
-,hypothetical protein Rv2015c ,0.17812560440265218,0.19659648592963494,115.45380244193068,131.18333333333334,12,0,Uncertain,True,0.23860341355963946,0.49195255890832135
-,hypothetical protein Rv2016 ,0.12012864407872223,0.40903532212307214,31.03477994147921,84.8,7,0,Uncertain,True,0.10649986571366926,1.0184428892726958
-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,,,,0.008333333333333333,0,11,Uncertain,False,,
-,hypothetical protein Rv2018 ,-0.5496292441916261,-0.6495806393361941,58.45233699123243,17.79285714285714,14,0,Uncertain,True,1.5637411683089448,4.406510674689995
-,hypothetical protein Rv2019 ,0.6105196632248155,0.5320132788552884,197.01756354266394,246.61428571428573,7,0,Uncertain,True,1.0245208826088423,1.5936524674695371
-,hypothetical protein Rv2020c ,0.13131847225074014,0.3170470762953115,234.70670553039344,210.3,5,0,Uncertain,True,0.09697095187546624,0.5193215488880621
-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,-0.070651984282995,0.02383180414895175,127.42657164159526,147.87142857142857,7,2,Uncertain,True,0.05800715023611854,0.02824268697447684
-,hypothetical protein Rv2022c ,0.5690038203689755,0.5264290621351919,175.95319841445072,279.7642857142857,14,0,Uncertain,True,1.6681841102863881,2.9509094695359743
-,hypothetical protein Rv2023c ,0.450141332377582,0.5231649821077378,147.36074936150973,113.9,2,0,Uncertain,True,0.24818321387683148,0.5547180274962107
-,hypothetical protein Rv2024c ,0.4075994305982573,0.17965711011001254,232.67931855813828,228.8,15,1,Uncertain,True,0.984471235930696,0.5061355416587017
-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,0.4208457994124878,0.4074836452509371,96.8893273975919,146.79090909090908,11,0,Uncertain,True,0.7989327143477599,1.483951677839549
-,hypothetical protein Rv2026c ,-0.5575948323780079,-0.39695204334434586,35.861156155406356,51.725,12,2,Uncertain,True,1.3886372127232993,1.5345690707528787
-,Probable histidine kinase response regulator ,0.4108339848362852,0.35773206481477654,141.95131206215078,161.82000000000002,15,0,Uncertain,True,0.9973293729028243,1.553216657183216
-,hypothetical protein Rv2028c ,-0.45705205583738906,0.009793066091579334,58.03305901561161,74.06153846153845,13,3,Uncertain,True,1.0582584528405479,0.015155702108395334
pfkB,Probable phosphofructokinase PfkB (PHOSPHOHEXOKINASE) ,0.027791549668029755,0.1655961501954726,70.10385751926364,107.4,11,0,Uncertain,True,0.025625618457226752,0.3674546325835316
-,hypothetical protein Rv2030c ,-0.09619720852325944,0.017305183766831937,48.16936267207019,68.56,35,1,Uncertain,True,0.21355323198941592,0.04694904798509036
hspX,HEAT SHOCK PROTEIN HSPX (ALPHA-CRSTALLIN HOMOLOG) (14 kDa ANTIGEN) (HSP16.3) ,0.2526813212374724,0.0037719186281398075,74.47873383372612,97.225,8,0,Uncertain,True,0.28900331857766454,0.004432199992175872
acg,Conserved hypothetical protein Acg ,-0.22517294518585473,-0.08289199092419952,26.956665862959582,41.742105263157896,19,0,Uncertain,True,0.45105034015684886,0.20980983006819914
-,hypothetical protein Rv2033c ,0.058969155959856454,0.03429631905865477,72.95960813788382,80.27500000000002,12,0,Uncertain,True,0.06474895467886149,0.05417239799732143
-,Probable ArsR-type repressor protein ,-0.6174369290703069,-0.7165773207831543,38.10194828133103,29.16666666666667,3,0,Uncertain,True,0.5148717498721812,1.2803908107439768
-,hypothetical protein Rv2035 ,0.1986663962300316,0.027554564163627112,93.3395046886556,106.325,12,0,Uncertain,True,0.27349790667560475,0.04370510698689381
-,hypothetical protein Rv2036 ,-0.8137358480139667,-0.6725437722349152,26.196309551261283,22.8,10,3,Uncertain,True,2.4133584815223035,3.411850910024093
-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,-0.572376900446961,-0.5652191396362041,16.136516084740528,24.066666666666666,18,1,Uncertain,True,2.1532893522328904,4.297639469281981
-,Probable sugar-transport ATP-binding protein ABC transporter ,-0.5753695050659134,-0.4750810685747876,26.583780503157527,36.46111111111111,18,3,Uncertain,True,2.1774317553155376,3.080228876554168
-,Probable sugar-transport integral membrane protein ABC transporter ,-0.15071193625865162,-0.2017821913881066,41.1271997845908,50.56470588235294,17,1,Uncertain,True,0.2409215938084167,0.6675612716937994
-,Probable sugar-transport integral membrane protein ABC transporter ,-0.2666144481641346,-0.3135922287724663,41.39701007583347,51.53333333333333,18,1,Uncertain,True,0.5632951210777772,1.4424966284901766
-,Probable sugar-binding lipoprotein ,-0.07007099375220746,-0.11738838024927437,44.92786669981533,55.34400000000001,25,0,Uncertain,True,0.1175391837323535,0.4034873681193508
-,hypothetical protein Rv2042c ,-0.3982792673887346,-0.4266282241395241,35.74242705776047,46.379999999999995,15,3,Uncertain,True,0.9465685526156875,2.1221806874639726
pncA,PYRAZINAMIDASE/NICOTINAMIDAS PNCA (PZase) ,-0.10659077204962876,-0.10597302595623732,64.04969092327453,71.04545454545456,11,0,Uncertain,True,0.11865286160492991,0.2029121134985125
-,hypothetical protein Rv2044c ,-0.01615666194296557,-0.2685232008471407,115.92038537443943,109.0875,8,0,Uncertain,True,0.01295062941255989,0.5774573023899527
lipT,Probable carboxylesterase LipT ,-0.08173917036932626,-0.20602890909100396,75.32316805284907,77.67241379310344,29,1,Uncertain,True,0.1539069494161905,1.0608644955598523
lppI,Probable lipoprotein lppI ,0.4054148026624855,0.28305392817664266,85.05081979531882,139.2,10,0,Uncertain,True,0.691679487634824,0.7437270125723731
-,hypothetical protein Rv2047c ,-0.29873386319395223,-0.3166203729483666,43.12080399151348,43.490625,32,2,Uncertain,True,1.1069965964152109,2.45917004363989
pks12,Probable polyketide synthase pks12 ,-0.4855069761000043,-0.42746017335198255,26.79389608652728,34.8751677852349,149,13,Uncertain,True,12.905633815632829,20.29878455459441
-,hypothetical protein Rv2049c ,0.026718541962535883,0.07441819307409385,72.4320571063025,43.25,2,0,Uncertain,True,0.01120630018695885,0.04870334101114832
-,hypothetical protein Rv2050 ,,,-1.3270994865982422,1.0,1,3,Uncertain,False,,
ppm1,Polyprenol-monophosphomannose synthase Ppm1 ,0.31661172958073486,0.21324980763722917,137.6502337261453,85.80909090909091,18,16,Uncertain,True,0.7468589059819966,0.7570984247801537
-,hypothetical protein Rv2052c ,0.13757754478719414,0.11845763851599174,105.99497944492228,115.78636363636362,22,0,Uncertain,True,0.25236309133858603,0.3727250654265457
fxsA,FxsA ,0.4366905615247471,0.528443242364801,195.0522095638602,318.4599999999999,5,0,Uncertain,True,0.44813104155021677,1.1803505277868147
-,hypothetical protein Rv2054 ,0.4219869807832612,0.3224420242828304,217.50288336786673,241.47222222222223,18,0,Uncertain,True,1.224106123069231,1.5156366071596534
rpsR,30S ribosomal protein S18 ,-0.37781855928097446,0.08304242012797716,63.6347235848934,44.93333333333333,3,0,Uncertain,True,0.2571968951584483,0.06796733528427608
rpsN,30S ribosomal protein S14 ,0.1604201122272955,0.377848716241721,107.85907073888397,89.675,4,0,Uncertain,True,0.10772974370245642,0.5738133905346711
rpmG,50S ribosomal protein L33 ,0.8535398646590769,0.6200056087118994,365.53381881111744,422.975,4,0,Uncertain,True,1.1286740548032745,1.2795159332039436
rpmB,50S ribosomal protein L28 ,0.8149709814526236,0.6107760523374711,422.4578775732301,532.1,5,0,Uncertain,True,1.2589817401533479,1.5031683931334445
-,hypothetical protein Rv2059 ,0.19373887330842296,0.17955309824882204,91.97393104253096,130.16666666666666,15,0,Uncertain,True,0.3087067211838398,0.5061355416587017
-,Possible conserved integral membrane protein ,-0.0016065597656514375,0.14410041129787224,41.0857394576783,48.875,4,0,Uncertain,True,0.000976447267417252,0.15713579947085582
-,hypothetical protein Rv2061c ,0.3420337588224142,0.26714056342460474,64.26873002784724,106.64285714285714,7,0,Uncertain,True,0.4063584770408334,0.5167639980299398
cobN,cobaltochelatase ,-0.3899413320824994,-0.33213872424619867,42.48011446398983,57.82000000000001,50,9,Uncertain,True,2.767260659030409,4.12316109583031
-,hypothetical protein Rv2063 ,-0.009936263649283112,-0.18521985035580496,68.28889212004698,40.333333333333336,3,0,Uncertain,True,0.004453047481272631,0.1799135627534673
cobG,Possible cobalamin biosynthesis protein CobG ,-0.8025969976599138,-0.22398261097837235,16.99552778786964,20.76,10,1,Uncertain,True,2.3490361960426336,0.5182542610174282
cobH,precorrin-8X methylmutase ,0.15805634061504956,0.20719890299069174,57.99831231372215,91.4875,8,0,Uncertain,True,0.1560569443933756,0.4030816452894728
cobI,"Probable bifunctional protein, CobI-CobJ fusion protein: S-adenosyl-L-methionine-precorrin-2 methyl transferase + precorrin-3 methylase ",0.1827200310968148,0.10024535093117432,110.51979838744822,128.70499999999998,20,0,Uncertain,True,0.34892985302901536,0.27737430495981774
-,hypothetical protein Rv2067c ,-0.19816600168911466,-0.14276988012630484,60.65982254268765,91.81142857142859,35,2,Uncertain,True,0.5982183939058939,0.6801491008374297
blaC,CLASS A BETA-LACTAMASE BLAC ,0.6288287749651927,0.514001391902457,259.03532578546003,281.3,15,0,Uncertain,True,2.167639474335406,3.01211157232776
sigC,RNA polymerase sigma factor SigC ,0.2581687627496324,0.22985171363543527,76.5548810855405,113.8125,8,0,Uncertain,True,0.2976437097679464,0.46171464715049015
cobK,cobalt-precorrin-6x reductase ,-0.6723504581018601,-0.23893258668820458,23.34202467523702,36.73125,16,3,Uncertain,True,2.6304672246302974,0.8223820768240737
cobM,Probable precorrin-4 C11-methyltransferase CobM ,-0.08352571193093733,-0.013942615686148796,60.83437491934029,113.70588235294117,17,1,Uncertain,True,0.11570735033600693,0.025902112810835442
cobL,Probable precorrin-6y methyltransferase CobL ,-0.2037246320957376,-0.244799439781765,55.58383825235805,50.17692307692308,13,0,Uncertain,True,0.300114309901636,0.728190091458725
-,Probable shortchain dehydrogenase ,0.26340036877364736,0.24665562694269716,87.72531948078817,127.6,10,0,Uncertain,True,0.35891666454164384,0.6007181038898577
-,hypothetical protein Rv2074 ,0.12189825408456617,0.3491328816659048,52.57637877265645,61.86666666666665,6,0,Uncertain,True,0.09866088599445434,0.6962238146359202
-,Possible hypothetical exported or envelope protein ,0.5047352352118993,0.29400029809327555,206.06084098947997,221.1961538461539,26,0,Uncertain,True,2.4133584815223035,1.7764821953667405
-,hypothetical protein Rv2076c ,0.6309862528868406,0.5656066428332827,144.05471454376774,183.95999999999998,5,0,Uncertain,True,0.8146714345233802,1.3194922182646776
-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,0.4079472683189283,0.2318740198277687,189.26604438478157,189.61499999999998,20,0,Uncertain,True,1.2611224619132104,0.9436748384613296
-,hypothetical protein Rv2077A ,-0.11063721192919508,-0.23634136454029417,85.10031233362105,94.225,8,1,Uncertain,True,0.10449835018031853,0.4789601446787526
-,hypothetical protein Rv2078 ,0.29036490366113915,0.3489419373784623,50.8540239891574,80.8,2,0,Uncertain,True,0.1401524575211492,0.31712537355631853
-,hypothetical protein Rv2079 ,-0.282373134874503,-0.22041386757833478,85.58494246878077,82.91142857142857,35,3,Uncertain,True,1.0830773836658927,1.3925236372462035
lppJ,Possible lipoprotein lppJ ,0.6383015726772201,0.47500453813663845,170.6184946280902,224.51000000000005,10,0,Uncertain,True,1.510864714295031,1.7857569029059266
-,POSSIBLE TRANSMEMBRANE PROTEIN ,0.6787222885814818,0.32312727746312475,281.7038614775733,213.825,8,0,Uncertain,True,1.3737570200028275,0.7666618899979958
-,hypothetical protein Rv2082 ,0.2657974082391419,0.3841468820588769,130.40007764198742,182.35263157894735,38,1,Uncertain,True,1.0507428729864785,4.188856794496987
-,hypothetical protein Rv2083 ,0.034880111746640324,0.047527819266339776,106.80339512447851,110.41666666666667,6,0,Uncertain,True,0.02343186465203645,0.05326650793329418
-,hypothetical protein Rv2084 ,0.11451872491672438,0.14115548901608135,61.705086938107016,87.97200000000001,25,0,Uncertain,True,0.21551295909639967,0.5152797407712153
-,hypothetical protein Rv2085 ,-0.8357800043549,-0.6258388808129759,41.17566048789385,11.733333333333334,3,0,Uncertain,True,0.8475428671849545,1.0198106827077893
-,hypothetical protein Rv2086 ,0.07959644215882644,-0.14841528773733145,47.061693487488476,56.65833333333334,12,0,Uncertain,True,0.09046787682881594,0.3358499000911209
-,hypothetical protein Rv2087 ,-0.5782021887598184,-0.4399129104412522,21.224316630669026,18.516666666666666,6,0,Uncertain,True,0.8205976372591324,1.0104973379482944
pknJ,PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE J PKNJ (PROTEIN KINASE J) (STPK J) ,-0.3474614965035665,-0.36342679134510225,52.32550713282887,58.14666666666666,30,2,Uncertain,True,1.3523141517481223,3.01211157232776
pepE,Probable dipeptidase PepE ,-0.37239930447603065,-0.3882475409531925,30.08572603883905,36.28181818181818,22,1,Uncertain,True,1.175291915352368,2.5358196709260423
-,Probable 5'-3' exonuclease ,0.07774986318117515,0.013470386432094722,106.85824966000554,109.375,16,1,Uncertain,True,0.10366147004750086,0.02409565806291324
-,Probable membrane protein ,0.3232679825235424,0.30910110548716285,81.46254342013088,122.57499999999997,20,0,Uncertain,True,0.8461754850670139,1.5464535662128167
helY,PROBABLE ATP-DEPENDENT DNA HELICASE HELY ,0.09942519705002076,0.1380403109102821,93.23669902134868,112.5512195121951,41,1,Uncertain,True,0.24818321387683148,0.7293808793745211
tatC,Probable Sec-independent protein translocase transmembrane protein tatC ,,,69.63400042275353,5.676923076923078,3,5,Uncertain,False,,
tatA,twin argininte translocase protein A ,-1.0408422470408938,-1.1627569770602004,77.38655350406039,45.03333333333333,3,1,Uncertain,True,1.2377563470355826,3.0735647713614958
-,hypothetical protein Rv2095c ,0.3283209152501227,0.26199842594491773,128.76392674567415,174.89333333333337,15,0,Uncertain,True,0.6836434924590974,0.9126455151238514
-,hypothetical protein Rv2096c ,-0.07222694591741045,0.1849795294563149,66.87295001803265,118.63333333333334,15,2,Uncertain,True,0.09135041914905224,0.5277602884154725
-,hypothetical protein Rv2097c ,-0.26239284885788655,-0.3644812475711953,46.73882304196772,58.3,22,0,Uncertain,True,0.6482277433513618,2.253979241871795
