ORF ID,Name,Description,Total # TA Sites,#Sites with 0 insertions,Used in Models,Gene (M0) Coef,Gene(M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States
Rv1996,-,hypothetical protein Rv1996 ,13,0,True,0.20069363045156377,0.5092341345402756,0.44690667277618823,0.009483380277380354,0.24621304232462446,0.009252329412833774,86.53608200820798,128.34615384615384,GA,GA
Rv1997,ctpF,PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE A CTPF ,29,1,True,0.03799129782100786,0.8614709616116768,0.057359263509266074,0.6738488242281043,0.019367965688258215,0.7139967501241058,64.63932071725029,78.05517241379312,NE,NE
Rv1998c,-,hypothetical protein Rv1998c ,20,1,True,-0.3534430218737425,0.1033081073439686,-0.38275551897883336,0.005537978873785625,-0.029312497105090873,0.7008235434689531,48.88013933710516,42.730000000000004,GD,NE
Rv1999c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,27,1,True,0.07500334400310014,0.737538730401609,-0.05009771731588101,0.723825366575498,-0.12510106131898116,0.0031492466468761252,154.1663771266865,137.12592592592594,NE,NE
Rv2000,-,hypothetical protein Rv2000 ,36,0,True,0.28652235657959263,0.0718378519690231,0.16998860033200358,0.120480656411145,-0.11653375624758905,0.00018056977771302253,115.99530681189711,134.78611111111113,NE,NE
Rv2001,-,hypothetical protein Rv2001 ,16,1,True,-0.19788145055681824,0.4644030039647887,-0.1690164103225914,0.3260914419452346,0.02886504023422684,0.7694813190969787,33.42579494433428,53.699999999999996,NE,NE
Rv2002,fabG3,POSSIBLE 20-BETA-HYDROXYSTEROID DEHYDROGENASE FABG3 (Cortisone reductase) ((R)-20-hydroxysteroid dehydrogenase) ,11,0,True,-0.016034165446126663,0.9662960274653104,-0.12165417900874592,0.5724361994063663,-0.10562001356261926,0.3943021149995593,36.89796460434048,52.74545454545455,NE,NE
Rv2003c,-,hypothetical protein Rv2003c ,14,1,True,-0.4305991611897412,0.09536664875661634,-0.4015500746300258,0.016360292456628556,0.029049086559715387,0.7951296651780826,22.678030133078554,30.87142857142857,GD,NE
Rv2004c,-,hypothetical protein Rv2004c ,25,1,True,-0.09419438286180017,0.6798886492093731,-0.1428789689248002,0.298912855787509,-0.04868458606300004,0.35739356723540355,43.091292389356006,56.132000000000005,NE,NE
Rv2005c,-,hypothetical protein Rv2005c ,13,0,True,-0.11226644909855246,0.7286887682544241,-0.2318627387275064,0.21313645855933125,-0.11959628962895394,0.2283600824158294,73.25503990429547,89.29999999999998,NE,NE
Rv2006,otsB1,PROBABLE TREHALOSE-6-PHOSPHATE PHOSPHATASE OTSB1 (TREHALOSE-PHOSPHATASE) (TPP) ,82,10,True,-0.36950170319874065,9.407716944376986e-05,-0.3337711835298133,1.474653603905148e-07,0.035730519668927374,0.008165653751291718,35.85569314020327,47.4951219512195,GD,NE
Rv2007c,fdxA,PROBABLE FERREDOXIN FDXA ,9,0,True,0.1284306728250453,0.7402904320743541,-0.1256762710653846,0.600069539642158,-0.25410694389042987,0.07404798541958921,124.217436516365,114.92222222222225,NE,NE
Rv2008c,-,hypothetical protein Rv2008c ,29,4,True,-0.4824722175370868,0.003455949240565563,-0.3501747206577849,0.0019442343777741583,0.13229749687930192,0.0007452050288133978,26.269787752616026,35.817241379310346,GD,NE
Rv2009,-,hypothetical protein Rv2009 ,5,0,True,-0.0025178836663154107,0.9967361417708316,-0.18490867609327716,0.5643282965254274,-0.18239079242696174,0.5443458132171594,138.57207270159432,163.32,NE,NE
Rv2010,-,hypothetical protein Rv2010 ,7,0,True,0.15187602040256062,0.7301289699527284,0.26216127699843916,0.313042486354487,0.11028525659587854,0.6041792996613832,104.32866737096457,155.0,NE,NE
Rv2011c,-,hypothetical protein Rv2011c ,6,0,True,0.3310468838491128,0.4523649715058516,0.3736625298809866,0.17050635542643572,0.04261564603187379,0.8810757091100079,106.47226170800177,251.45000000000002,NE,NE
Rv2012,-,hypothetical protein Rv2012 ,11,0,True,0.3791160133632767,0.2131452862243119,0.16401244430816886,0.43333044586083036,-0.21510356905510786,0.05825845662853518,180.3982269955745,172.05454545454543,NE,NE
Rv2013,-,POSSIBLE TRANSPOSASE ,3,0,True,-0.30145587009311176,0.640739720081778,0.04988918822745733,0.9143482902532107,0.35134505832056906,0.5083916854376969,21.795512971405035,29.96666666666667,NE,NE
Rv2014,-,POSSIBLE TRANSPOSASE ,4,0,True,0.09181504542273985,0.8776723988265784,-0.04416851960339986,0.9118387107041029,-0.13598356502613973,0.7399355029251755,31.74230852259236,66.45,NE,NE
Rv2015c,-,hypothetical protein Rv2015c ,12,0,True,0.17812560440265218,0.577293392097678,0.19659648592963494,0.32214206708785537,0.018470881526982758,0.8963037420007515,115.45380244193068,131.18333333333334,NE,NE
Rv2016,-,hypothetical protein Rv2016 ,7,0,True,0.12012864407872223,0.7825284470288334,0.40903532212307214,0.09584227428238103,0.2889066780443499,0.12701886718550648,31.03477994147921,84.8,NE,NE
Rv2017,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,12,11,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv2018,-,hypothetical protein Rv2018 ,14,0,True,-0.5496292441916261,0.027306046891823282,-0.6495806393361941,3.921835065859371e-05,-0.09995139514456808,0.2821983520589695,58.45233699123243,17.79285714285714,GD,NE
Rv2019,-,hypothetical protein Rv2019 ,7,0,True,0.6105196632248155,0.09451029470333239,0.5320132788552884,0.025488691009587894,-0.07850638436952717,0.7293185986293907,197.01756354266394,246.61428571428573,GA,GA
Rv2020c,-,hypothetical protein Rv2020c ,5,0,True,0.13131847225074014,0.7998877543330223,0.3170470762953115,0.3024673149986584,0.18572860404457134,0.5380741469507995,234.70670553039344,210.3,NE,GA
Rv2021c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,7,2,True,-0.070651984282995,0.8749693695894382,0.02383180414895175,0.9370382366863373,0.09448378843194676,0.6679699256860948,127.42657164159526,147.87142857142857,NE,GA
Rv2022c,-,hypothetical protein Rv2022c ,14,0,True,0.5690038203689755,0.02146920138187636,0.5264290621351919,0.0011196712592034348,-0.04257475823378354,0.6983070562379018,175.95319841445072,279.7642857142857,GA,GA
Rv2023c,-,hypothetical protein Rv2023c ,2,0,True,0.450141332377582,0.5646986976334406,0.5231649821077378,0.2787930688861765,0.07302364973015574,0.9408012143703466,147.36074936150973,113.9,NE,NE
Rv2024c,-,hypothetical protein Rv2024c ,15,1,True,0.4075994305982573,0.10364032449245444,0.17965711011001254,0.3117916342378191,-0.22794232048824478,0.004747487924351146,232.67931855813828,228.8,NE,NE
Rv2025c,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,11,0,True,0.4208457994124878,0.15887928827048894,0.4074836452509371,0.032813180095770444,-0.013362154161550677,0.9342742450189039,96.8893273975919,146.79090909090908,GA,NE
Rv2026c,-,hypothetical protein Rv2026c ,12,2,True,-0.5575948323780079,0.04086606178541055,-0.39695204334434586,0.029203232713032413,0.16064278903366203,0.1256317468378562,35.861156155406356,51.725,GD,NE
Rv2027c,-,Probable histidine kinase response regulator ,15,0,True,0.4108339848362852,0.10061682921872477,0.35773206481477654,0.027975853355814012,-0.05310192002150865,0.5838808508118637,141.95131206215078,161.82000000000002,GA,NE
Rv2028c,-,hypothetical protein Rv2028c ,13,3,True,-0.45705205583738906,0.08744632188417328,0.009793066091579334,0.9657045950632085,0.4668451219289684,1.045715877828851e-05,58.03305901561161,74.06153846153845,NE,NE
Rv2029c,pfkB,Probable phosphofructokinase PfkB (PHOSPHOHEXOKINASE) ,11,0,True,0.027791549668029755,0.9427018981487884,0.1655961501954726,0.4290870103296054,0.13780460052744287,0.24473607373810533,70.10385751926364,107.4,NE,NE
Rv2030c,-,hypothetical protein Rv2030c ,35,1,True,-0.09619720852325944,0.6115708373980129,0.017305183766831937,0.897534088234919,0.11350239229009138,0.00039657403742662784,48.16936267207019,68.56,NE,NE
Rv2031c,hspX,HEAT SHOCK PROTEIN HSPX (ALPHA-CRSTALLIN HOMOLOG) (14 kDa ANTIGEN) (HSP16.3) ,8,0,True,0.2526813212374724,0.5140397236318437,0.0037719186281398075,0.989846381959794,-0.2489094026093326,0.12701886718550648,74.47873383372612,97.225,NE,NE
Rv2032,acg,Conserved hypothetical protein Acg ,19,0,True,-0.22517294518585473,0.35395631074650896,-0.08289199092419952,0.6168650571135296,0.1422809542616552,0.023030097568379294,26.956665862959582,41.742105263157896,NE,NE
Rv2033c,-,hypothetical protein Rv2033c ,12,0,True,0.058969155959856454,0.8614915962667109,0.03429631905865477,0.8827294216541939,-0.024672836901201686,0.8582715500504482,72.95960813788382,80.27500000000002,NE,NE
Rv2034,-,Probable ArsR-type repressor protein ,3,0,True,-0.6174369290703069,0.30558233855099937,-0.7165773207831543,0.05243354115642744,-0.09914039171284739,0.8643350056353182,38.10194828133103,29.16666666666667,NE,NE
Rv2035,-,hypothetical protein Rv2035 ,12,0,True,0.1986663962300316,0.5327237920761083,0.027554564163627112,0.9042632747715523,-0.17111183206640448,0.10008738760455445,93.3395046886556,106.325,NE,NE
Rv2036,-,hypothetical protein Rv2036 ,10,3,True,-0.8137358480139667,0.0038604818812158345,-0.6725437722349152,0.0003873906103326353,0.14119207577905146,0.2850950487653376,26.196309551261283,22.8,GD,NE
Rv2037c,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,18,1,True,-0.572376900446961,0.007026040482412719,-0.5652191396362041,5.039187646986357e-05,0.007157760810756919,0.9412782674415046,16.136516084740528,24.066666666666666,GD,NE
Rv2038c,-,Probable sugar-transport ATP-binding protein ABC transporter ,18,3,True,-0.5753695050659134,0.006646121013120044,-0.4750810685747876,0.000831325540641548,0.10028843649112584,0.14578668023828018,26.583780503157527,36.46111111111111,GD,NE
Rv2039c,-,Probable sugar-transport integral membrane protein ABC transporter ,17,1,True,-0.15071193625865162,0.5742201207865123,-0.2017821913881066,0.21500013286836053,-0.05107025512945498,0.5445368034584155,41.1271997845908,50.56470588235294,NE,NE
Rv2040c,-,Probable sugar-transport integral membrane protein ABC transporter ,18,1,True,-0.2666144481641346,0.2733410629380993,-0.3135922287724663,0.03609968160617831,-0.04697778060833169,0.5571510879483592,41.39701007583347,51.53333333333333,GD,NE
Rv2041c,-,Probable sugar-binding lipoprotein ,25,0,True,-0.07007099375220746,0.7628880573373358,-0.11738838024927437,0.39492318590984365,-0.047317386497066904,0.3744583816186091,44.92786669981533,55.34400000000001,NE,NE
Rv2042c,-,hypothetical protein Rv2042c ,15,3,True,-0.3982792673887346,0.11309188617022531,-0.4266282241395241,0.007547781381999121,-0.028348956750789522,0.7865863307113852,35.74242705776047,46.379999999999995,GD,NE
Rv2043c,pncA,PYRAZINAMIDASE/NICOTINAMIDAS PNCA (PZase) ,11,0,True,-0.10659077204962876,0.7609342606187458,-0.10597302595623732,0.6267406829379674,0.0006177460933914358,0.9984392163118376,64.04969092327453,71.04545454545456,NE,NE
Rv2044c,-,hypothetical protein Rv2044c ,8,0,True,-0.01615666194296557,0.9706203010691216,-0.2685232008471407,0.26457127948749865,-0.25236653890417515,0.12145535945066681,115.92038537443943,109.0875,NE,NE
Rv2045c,lipT,Probable carboxylesterase LipT ,29,1,True,-0.08173917036932626,0.7016056061503607,-0.20602890909100396,0.08692315963690181,-0.1242897387216777,0.001545175736712312,75.32316805284907,77.67241379310344,NE,NE
Rv2046,lppI,Probable lipoprotein lppI ,10,0,True,0.4054148026624855,0.20338574582271476,0.28305392817664266,0.18041514322166816,-0.12236087448584282,0.368719745003152,85.05081979531882,139.2,NE,NE
Rv2047c,-,hypothetical protein Rv2047c ,32,2,True,-0.29873386319395223,0.07816339302635154,-0.3166203729483666,0.003474001137875871,-0.01788650975441436,0.7075557369131308,43.12080399151348,43.490625,GD,NE
Rv2048c,pks12,Probable polyketide synthase pks12 ,149,13,True,-0.4855069761000043,1.2426996738866876e-13,-0.42746017335198255,5.0259185414972236e-21,0.058046802748021764,0.0,26.79389608652728,34.8751677852349,GD,NE
Rv2049c,-,hypothetical protein Rv2049c ,2,0,True,0.026718541962535883,0.9745266044825184,0.07441819307409385,0.8939158935912698,0.04769965111155797,0.9622285426260913,72.4320571063025,43.25,NE,NE
Rv2050,-,hypothetical protein Rv2050 ,5,3,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,GD
Rv2051c,ppm1,Polyprenol-monophosphomannose synthase Ppm1 ,33,16,True,0.31661172958073486,0.17911876823318973,0.21324980763722917,0.17494501632988463,-0.10336192194350569,0.13229834962228115,137.6502337261453,157.31666666666666,NE,ESD
Rv2052c,-,hypothetical protein Rv2052c ,22,0,True,0.13757754478719414,0.559289812452496,0.11845763851599174,0.42391124248031464,-0.0191199062712024,0.7878074767300308,105.99497944492228,115.78636363636362,NE,NE
Rv2053c,fxsA,FxsA ,5,0,True,0.4366905615247471,0.35634359611051913,0.528443242364801,0.06601604042185488,0.09175268084005389,0.778972225862196,195.0522095638602,318.4599999999999,NE,GA
Rv2054,-,hypothetical protein Rv2054 ,18,0,True,0.4219869807832612,0.05968894144183475,0.3224420242828304,0.030504463615058642,-0.09954495650043077,0.14985295731855908,217.50288336786673,241.47222222222223,GA,GA
Rv2055c,rpsR,30S ribosomal protein S18 ,3,0,True,-0.37781855928097446,0.5530992949225679,0.08304242012797716,0.8551310276818184,0.46086097940895165,0.37955841277609975,63.6347235848934,44.93333333333333,NE,GA
Rv2056c,rpsN,30S ribosomal protein S14 ,4,0,True,0.1604201122272955,0.7803155405612328,0.377848716241721,0.26680048177057675,0.21742860401442551,0.5731032537773455,107.85907073888397,89.675,NE,GA
Rv2057c,rpmG,50S ribosomal protein L33 ,4,0,True,0.8535398646590769,0.0743576995371935,0.6200056087118994,0.05253927393799541,-0.23353425594717758,0.5422987951759336,365.53381881111744,422.975,NE,GA
Rv2058c,rpmB,50S ribosomal protein L28 ,5,0,True,0.8149709814526236,0.05508308555196213,0.6107760523374711,0.03139291230590933,-0.20419492911515247,0.4920705715765455,422.4578775732301,532.1,GA,GA
Rv2059,-,hypothetical protein Rv2059 ,15,0,True,0.19373887330842296,0.4912394979210337,0.17955309824882204,0.3117916342378191,-0.014185775059600919,0.9007366239309978,91.97393104253096,130.16666666666666,NE,NE
Rv2060,-,Possible conserved integral membrane protein ,4,0,True,-0.0016065597656514375,0.9977541727301742,0.14410041129787224,0.6964087201322183,0.14570697106352368,0.7194482165499761,41.0857394576783,48.875,NE,NE
Rv2061c,-,hypothetical protein Rv2061c ,7,0,True,0.3420337588224142,0.3923209706120065,0.26714056342460474,0.30425379361186033,-0.07489319539780948,0.7415110463183403,64.26873002784724,106.64285714285714,NE,NE
Rv2062c,cobN,cobaltochelatase ,50,9,True,-0.3899413320824994,0.0017089892896218414,-0.33213872424619867,7.530761682106413e-05,0.05780260783630076,0.010174088151080627,42.48011446398983,57.82000000000001,GD,NE
Rv2063,-,hypothetical protein Rv2063 ,3,0,True,-0.009936263649283112,0.9897988673879274,-0.18521985035580496,0.6608249583268248,-0.17528358670652186,0.7541396819996307,68.28889212004698,40.333333333333336,NE,NE
Rv2064,cobG,Possible cobalamin biosynthesis protein CobG ,10,1,True,-0.8025969976599138,0.004476759913040549,-0.22398261097837235,0.30321154893043467,0.5786143866815414,6.62662643482771e-05,16.99552778786964,20.76,NE,NE
Rv2065,cobH,precorrin-8X methylmutase ,8,0,True,0.15805634061504956,0.6981408583270491,0.20719890299069174,0.39529230001698246,0.049142562375642185,0.8052321688759105,57.99831231372215,91.4875,NE,NE
Rv2066,cobI,"Probable bifunctional protein, CobI-CobJ fusion protein: S-adenosyl-L-methionine-precorrin-2 methyl transferase + precorrin-3 methylase ",20,0,True,0.1827200310968148,0.44778562438746317,0.10024535093117432,0.5279899973965377,-0.0824746801656405,0.19017673488589135,110.51979838744822,128.70499999999998,NE,NE
Rv2067c,-,hypothetical protein Rv2067c ,35,2,True,-0.19816600168911466,0.25222121073251813,-0.14276988012630484,0.20885789623256465,0.05539612156280982,0.10534125538432454,60.65982254268765,91.81142857142859,NE,NE
Rv2068c,blaC,CLASS A BETA-LACTAMASE BLAC ,15,0,True,0.6288287749651927,0.0067976770151015895,0.514001391902457,0.0009724973524646603,-0.11482738306273577,0.17351060953534045,259.03532578546003,281.3,GA,NE
Rv2069,sigC,RNA polymerase sigma factor SigC ,8,0,True,0.2581687627496324,0.5039138444196394,0.22985171363543527,0.34537059027767614,-0.028317049114197135,0.8950386755162761,76.5548810855405,113.8125,NE,NE
Rv2070c,cobK,cobalt-precorrin-6x reductase ,16,3,True,-0.6723504581018601,0.0023417081927167797,-0.23893258668820458,0.1505282189800882,0.4334178714136555,3.9721209294713764e-07,23.34202467523702,36.73125,NE,NE
Rv2071c,cobM,Probable precorrin-4 C11-methyltransferase CobM ,17,1,True,-0.08352571193093733,0.7661126786200421,-0.013942615686148796,0.9421019163202438,0.06958309624478853,0.3782453057742089,60.83437491934029,113.70588235294117,NE,NE
Rv2072c,cobL,Probable precorrin-6y methyltransferase CobL ,13,0,True,-0.2037246320957376,0.5010553343590632,-0.244799439781765,0.186986351867127,-0.04107480768602739,0.7326387400439256,55.58383825235805,50.17692307692308,NE,NE
Rv2073c,-,Probable shortchain dehydrogenase ,10,0,True,0.26340036877364736,0.4376060680109322,0.24665562694269716,0.2507736470986434,-0.016744741830950205,0.9242758303627754,87.72531948078817,127.6,NE,NE
Rv2074,-,hypothetical protein Rv2074 ,6,0,True,0.12189825408456617,0.796781265348168,0.3491328816659048,0.20126867399153958,0.2272346275813386,0.3252911150228977,52.57637877265645,61.86666666666665,NE,NE
Rv2075c,-,Possible hypothetical exported or envelope protein ,26,0,True,0.5047352352118993,0.0038604818812158345,0.29400029809327555,0.016730842258965224,-0.2107349371186238,3.7865960806041675e-06,206.06084098947997,221.1961538461539,GA,NE
Rv2076c,-,hypothetical protein Rv2076c ,5,0,True,0.6309862528868406,0.15322462441361373,0.5656066428332827,0.04791900390100523,-0.06537961005355797,0.8487460068775246,144.05471454376774,183.95999999999998,GA,NE
Rv2077c,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,20,0,True,0.4079472683189283,0.05481223841391102,0.2318740198277687,0.11384793600903506,-0.1760732484911596,0.0027018830568480735,189.26604438478157,189.61499999999998,NE,NE
Rv2077A,-,hypothetical protein Rv2077A ,8,1,True,-0.11063721192919508,0.786143177582627,-0.23634136454029417,0.33192491699373466,-0.12570415261109907,0.4824237142406352,85.10031233362105,94.225,NE,NE
Rv2078,-,hypothetical protein Rv2078 ,2,0,True,0.29036490366113915,0.7241816940601348,0.3489419373784623,0.48180868743359534,0.058577033717323146,0.9535640599688897,50.8540239891574,80.8,NE,NE
Rv2079,-,hypothetical protein Rv2079 ,35,3,True,-0.282373134874503,0.08258907772026035,-0.22041386757833478,0.04050199006113137,0.06195926729616821,0.06584746988775575,85.58494246878077,82.91142857142857,GD,NE
Rv2080,lppJ,Possible lipoprotein lppJ ,10,0,True,0.6383015726772201,0.030841485340146028,0.47500453813663845,0.01637732988805041,-0.16329703454058164,0.20948350617906075,170.6184946280902,224.51000000000005,GA,NE
Rv2081c,-,POSSIBLE TRANSMEMBRANE PROTEIN ,8,0,True,0.6787222885814818,0.04229051559619645,0.32312727746312475,0.17113471266280816,-0.355595011118357,0.030610310520511018,281.7038614775733,213.825,NE,NE
Rv2082,-,hypothetical protein Rv2082 ,38,1,True,0.2657974082391419,0.08897277313287122,0.3841468820588769,6.473560415891349e-05,0.11834947381973504,5.479047518938539e-05,130.40007764198742,182.35263157894735,GA,NE
Rv2083,-,hypothetical protein Rv2083 ,6,0,True,0.034880111746640324,0.9474758198969866,0.047527819266339776,0.8845726188912035,0.012647707519699451,0.9652427021773676,106.80339512447851,110.41666666666667,NE,NE
Rv2084,-,hypothetical protein Rv2084 ,25,0,True,0.11451872491672438,0.6088173787315501,0.14115548901608135,0.30529539898649477,0.026636764099356974,0.6578395386325188,61.705086938107016,87.97200000000001,NE,NE
Rv2085,-,hypothetical protein Rv2085 ,3,0,True,-0.8357800043549,0.14205519898712707,-0.6258388808129759,0.09554089763512318,0.20994112354192407,0.7029670406253791,41.17566048789385,11.733333333333334,NE,Uncertain
Rv2086,-,hypothetical protein Rv2086 ,12,0,True,0.07959644215882644,0.8119553040727321,-0.14841528773733145,0.4614770416871859,-0.2280117298961579,0.027355004523101707,47.061693487488476,56.65833333333334,NE,NE
Rv2087,-,hypothetical protein Rv2087 ,6,0,True,-0.5782021887598184,0.15114798531356183,-0.4399129104412522,0.09761187656300217,0.13828927831856624,0.5793109854496835,21.224316630669026,18.516666666666666,NE,NE
Rv2088,pknJ,PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE J PKNJ (PROTEIN KINASE J) (STPK J) ,30,2,True,-0.3474614965035665,0.044430975479098335,-0.36342679134510225,0.0009724973524646603,-0.01596529484153575,0.7593582612302292,52.32550713282887,58.14666666666666,GD,NE
Rv2089c,pepE,Probable dipeptidase PepE ,22,1,True,-0.37239930447603065,0.06678948345066282,-0.3882475409531925,0.0029119259658231056,-0.01584823647716188,0.8302411805223255,30.08572603883905,36.28181818181818,GD,NE
Rv2090,-,Probable 5'-3' exonuclease ,16,1,True,0.07774986318117515,0.7876595263542818,0.013470386432094722,0.9460287653351321,-0.06427947674908042,0.4561920034268119,106.85824966000554,109.375,NE,NE
Rv2091c,-,Probable membrane protein ,20,0,True,0.3232679825235424,0.14250316657059212,0.30910110548716285,0.02841491974660419,-0.014166877036379533,0.863764109282379,81.46254342013088,122.57499999999997,GA,NE
Rv2092c,helY,PROBABLE ATP-DEPENDENT DNA HELICASE HELY ,41,1,True,0.09942519705002076,0.5646986976334406,0.1380403109102821,0.18647435800091922,0.03861511386026134,0.20468364743422873,93.23669902134868,112.5512195121951,NE,NE
Rv2093c,tatC,Probable Sec-independent protein translocase transmembrane protein tatC ,13,5,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,GD
Rv2094c,tatA,twin argininte translocase protein A ,3,1,True,-1.0408422470408938,0.0578420468601328,-1.1627569770602004,0.0008441803301388965,-0.12191473001930664,0.8325790990987183,77.38655350406039,45.03333333333333,GD,Uncertain
Rv2095c,-,hypothetical protein Rv2095c ,15,0,True,0.3283209152501227,0.20718414026298312,0.26199842594491773,0.12227973387589991,-0.06632248930520496,0.4772909238183575,128.76392674567415,174.89333333333337,NE,NE
Rv2096c,-,hypothetical protein Rv2096c ,15,2,True,-0.07222694591741045,0.8103069816916353,0.1849795294563149,0.2966468298660552,0.2572064753737254,0.0016134755153851487,66.87295001803265,118.63333333333334,NE,NE
Rv2097c,-,hypothetical protein Rv2097c ,22,0,True,-0.26239284885788655,0.22478755142797044,-0.3644812475711953,0.005572123815743233,-0.10208839871330877,0.05948953188815338,46.73882304196772,58.3,GD,NE
Rv2100,-,hypothetical protein Rv2100 ,19,1,True,0.24267894866811845,0.31269459565228114,0.06988918955344915,0.6785386287131729,-0.17278975911466932,0.005317005736478372,169.40280687223537,183.70526315789473,NE,NE
Rv2101,helZ,PROBABLE HELICASE HELZ ,29,3,True,0.08217420120846948,0.7001635836586669,0.10538445066058466,0.4126286613053934,0.02321024945211518,0.6523631916502842,143.68798621557403,166.67931034482757,NE,NE
Rv2102,-,hypothetical protein Rv2102 ,12,0,True,0.09466307648200525,0.7749948838861551,0.08302717452296392,0.6968476994519845,-0.011635901959041337,0.9376655495301187,102.37535881644186,127.12500000000001,NE,NE
Rv2103c,-,hypothetical protein Rv2103c ,5,0,True,0.10427201727005274,0.8410192635927217,0.12450806230657668,0.7057154185620587,0.020236045036523945,0.9561848764654485,138.77485250286222,164.14,NE,NE
Rv2104c,-,hypothetical protein Rv2104c ,2,0,True,0.4115618935116017,0.6024315838998188,0.449995236279333,0.3556240857585896,0.038433342767731304,0.9686137634514469,62.50101736216481,102.7,NE,NE
Rv2105,-,PROBABLE TRANSPOSASE ,4,0,True,0.38173695880975594,0.4819194128393912,0.3293605760698832,0.3401891491340591,-0.05237638273987272,0.9048120792629931,177.15322641396423,221.75,NE,NE
Rv2106,-,PROBABLE TRANSPOSASE ,25,1,True,0.37632014613798664,0.04698598265028394,0.1680888036900687,0.21147077433738412,-0.20823134244791794,1.0122197279240907e-05,169.19512815777566,182.05200000000002,NE,NE
Rv2107,PE22,PE FAMILY PROTEIN ,10,0,True,0.30716042756819506,0.35870420386697843,0.11344945477667785,0.6203687664137788,-0.19371097279151722,0.1295897391782211,94.6483583509047,117.67999999999999,NE,NE
Rv2108,PPE36,PPE FAMILY PROTEIN ,22,0,True,0.5264757364860109,0.0059188537530000356,0.307820515600013,0.02161478198007307,-0.21865522088599787,5.150947204871007e-05,161.16845327283184,183.99545454545458,GA,NE
Rv2109c,prcA,proteasome (alpha subunit) PrcA ,18,15,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv2110c,prcB,proteasome (beta subunit) PrcB ,18,16,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv2111c,-,hypothetical protein Rv2111c ,1,0,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,Uncertain
Rv2112c,-,hypothetical protein Rv2112c ,33,0,True,-0.4203002544048362,0.00749395944137013,-0.5613108421927996,1.6776030148793166e-08,-0.14101058778796338,3.864773394552371e-05,22.65066350651835,22.97272727272727,GD,NE
Rv2113,-,Probable integral membrane protein ,12,1,True,0.6619605118322606,0.012054964738486659,0.3497624505762605,0.05854727003246402,-0.3121980612560001,0.002945139993619281,595.4137434221607,455.81666666666666,NE,GA
Rv2114,-,hypothetical protein Rv2114 ,14,0,True,0.46799879053019666,0.06579809575152296,0.5101100703333763,0.0016692145823226487,0.042111279803179635,0.7006708828647157,144.7835885239719,214.75714285714284,GA,GA
Rv2115c,-,Probable ATPase ,30,0,True,-0.2625585979485341,0.14476437397790864,-0.48356070346105323,5.936614351965524e-06,-0.22100210551251914,2.7069144431839517e-08,51.913436406674926,36.33666666666666,GD,NE
Rv2116,lppK,Probable conserved lipoprotein lppK ,6,0,True,0.1745049932381918,0.7102474826220604,0.24113759877094815,0.3913592546154029,0.06663260553275635,0.8033197530013517,50.53203167883513,115.56666666666668,NE,NE
Rv2117,-,hypothetical protein Rv2117 ,3,0,True,0.18148432780048088,0.7849923154263218,0.41181133303652956,0.29965102627171536,0.23032700523604868,0.6758061480197727,52.43200865365716,131.0,NE,NE
Rv2118c,-,POSSIBLE RNA METHYLTRANSFERASE ,15,1,True,0.30357060287555954,0.250447845197841,0.2985452436581106,0.0725236780593183,-0.005025359217448955,0.9651339483033163,130.28825362522198,161.10666666666668,NE,NE
Rv2119,-,hypothetical protein Rv2119 ,21,0,True,0.10300844624109937,0.6793707864442551,0.1506935971542012,0.3155224111506165,0.047685150913101826,0.4698586244281895,73.09882941271579,105.05238095238094,NE,NE
Rv2120c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,8,1,True,-0.2766812681547969,0.4691101113466324,0.09847413748444828,0.7057154185620587,0.37515540563924515,0.02337302496660881,29.728567993971296,67.1625,NE,NE
Rv2121c,hisG,ATP phosphoribosyltransferase ,9,9,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv2122c,hisE,phosphoribosyl-ATP pyrophosphatase ,3,3,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv2123,PPE37,PPE FAMILY PROTEIN ,22,0,True,0.054357440078628555,0.8274023113876071,0.03348488836610866,0.8421505737514878,-0.020872551712519893,0.7697572836040482,78.80725321959115,100.03181818181817,NE,NE
