ORF ID,Name,Description,Total # TA Sites,#Sites with 0 insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States
Rv1872c,lldD2,POSSIBLE L-LACTATE DEHYDROGENASE (CYTOCHROME) LLDD2 ,14,14,True,0.06490935906834697,0.8275776202579455,0.23982901368744,0.12521703785247443,0.17491965461909303,0.03187272116498061,149.23268468843327,195.0142857142857,NE,NE
Rv1873,-,hypothetical protein Rv1873 ,12,12,True,0.8061757928560701,0.000999159292746791,0.5109274683982138,0.0011570328519714466,-0.2952483244578563,0.0027632619167521663,377.7574142722738,348.81666666666666,GA,GA
Rv1874,-,hypothetical protein Rv1874 ,12,12,True,0.5421626163491524,0.03893218349642113,0.5062998796797019,0.0012740898822762782,-0.0358627366694505,0.7653747535403265,180.98558844405997,210.79166666666666,GA,GA
Rv1875,-,hypothetical protein Rv1875 ,5,5,True,0.7555881661430005,0.06739987711999168,0.37686328672506686,0.1523580248465544,-0.37872487941793365,0.1464134946253512,360.51049844102766,263.2,NE,GA
Rv1876,bfrA,PROBABLE BACTERIOFERRITIN BFRA ,10,10,True,0.5361110460507332,0.06625534533146225,0.5327957620849749,0.0020575829509713824,-0.003315283965758309,0.9811915096081544,227.7025983789547,272.53000000000003,GA,GA
Rv1877,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,35,34,True,0.49178836727086556,0.0005598128494537182,0.4755397879604564,6.39882462869785e-08,-0.016248579310409184,0.6855511887887255,188.21916108482063,220.33714285714282,GA,GA
Rv1878,glnA3,PROBABLE GLUTAMINE SYNTHETASE GLNA3 (GLUTAMINE SYNTHASE) (GS-I) ,28,28,True,0.09352224627894967,0.6512753742633288,0.22959919883714344,0.031197643406537398,0.13607695255819377,0.0003927193155462349,71.14087233308531,106.99642857142855,GA,NE
Rv1879,-,hypothetical protein Rv1879 ,20,20,True,0.19601424796428923,0.3908931635275763,0.1686851726327337,0.20450782211504,-0.02732907533155554,0.6982696695032571,65.96474608147028,86.36,NE,NE
Rv1880c,cyp140,Probable cytochrome p450 140 CYP140 ,16,16,True,0.14664927414133463,0.5859514605980292,0.11466694338041247,0.46055375959698447,-0.03198233076092216,0.7214696747390461,106.8494431370351,115.90625,NE,NE
Rv1881c,lppE,POSSIBLE CONSERVED LIPOPROTEIN LPPE ,8,8,True,0.3883576948838963,0.27135404929233414,0.3737218362600939,0.06521970229937546,-0.0146358586238024,0.9414568008211913,221.18538716414756,245.3125,NE,GA
Rv1882c,-,short chain dehydrogenase ,16,16,True,0.5942994674760694,0.00640504938228142,0.5401966280328573,5.025142278028508e-05,-0.05410283944321215,0.5101592822323981,162.94264565979353,236.22500000000002,GA,GA
Rv1883c,-,hypothetical protein Rv1883c ,6,6,True,0.49215347206950694,0.21880262118033392,0.4560461878343472,0.05002395193146434,-0.03610728423515974,0.8900044358487069,135.71779488561427,147.03333333333333,NE,GA
Rv1884c,rpfC,PROBABLE RESUSCITATION-PROMOTING FACTOR RPFC ,6,6,True,0.27735299775270933,0.5203581054113294,0.2695733144798279,0.2696454309964886,-0.007779683272881421,0.9759716671405676,105.70283092327264,133.61666666666665,NE,GA
Rv1885c,-,chorismate mutase ,14,13,True,0.35137794977306636,0.1733429753697414,0.2252503419143398,0.1523580248465544,-0.12612760785872656,0.13056543930454514,246.74367571225133,239.40000000000003,NE,GA
Rv1886c,fbpB,SECRETED ANTIGEN 85-B FBPB (85B) (ANTIGEN 85 COMPLEX B) (MYCOLYL TRANSFERASE 85B) (FIBRONECTIN-BINDING PROTEIN B) (EXTRACELLULAR ALPHA-ANTIGEN) ,24,24,True,0.5906033944268082,0.000592649057376728,0.44659264964425877,4.009003032927821e-05,-0.14401074478254944,0.0014594098910282887,228.76514151056168,234.17500000000004,GA,GA
Rv1887,-,hypothetical protein Rv1887 ,26,24,True,0.12527747252217114,0.5468146337723211,0.2275001714223025,0.04110050151337116,0.10222269890013136,0.01463181324804848,136.47587689534322,179.04615384615383,GA,NE
Rv1888c,-,POSSIBLE TRANSMEMBRANE PROTEIN ,19,19,True,0.43857639096685463,0.03548303572700329,0.45677401889689345,0.00020977792938232614,0.018197627930038818,0.8112534143127555,129.65375156220924,183.69473684210527,GA,NE
Rv1888A,-,hypothetical protein Rv1888A ,1,1,True,0.11787183944779657,0.9206358349228434,0.19357865274753233,0.7695379274316688,0.07570681329973576,,74.88709177114407,51.0,NE,Uncertain
Rv1889c,-,hypothetical protein Rv1889c ,4,4,True,-0.12461675650908656,0.8242120849471809,0.17312114253324615,0.5855743689942317,0.2977378990423327,0.388429683731964,85.19880486934656,66.675,NE,NE
Rv1890c,-,hypothetical protein Rv1890c ,8,8,True,0.2112437679797175,0.5781387050358987,0.16738399023157854,0.4436483633556165,-0.043859777748138956,0.8112534143127555,104.99297935124162,92.725,NE,NE
Rv1891,-,hypothetical protein Rv1891 ,9,9,True,0.32937680659698065,0.331736632339318,0.4905711617776803,0.007852016019034992,0.16119435518069963,0.23754334118194856,94.51058344648611,134.9,GA,NE
Rv1892,-,PROBABLE MEMBRANE PROTEIN ,8,8,True,0.6373532056231228,0.04847399229030622,0.5040538503192105,0.010281211681505937,-0.13329935530391235,0.4116450823859145,184.84677132541586,263.8375,GA,NE
Rv1893,-,hypothetical protein Rv1893 ,1,1,True,0.13684688607299844,0.9085763677810088,0.37607047241561065,0.5516624814749487,0.2392235863426122,,50.47768214060304,53.3,NE,Uncertain
Rv1894c,-,hypothetical protein Rv1894c ,14,13,True,0.2326604354682114,0.3947533494553819,0.3195856017939574,0.03443819818399265,0.08692516632574598,0.32524611533208836,253.99435381335496,286.65000000000003,GA,NE
Rv1895,-,POSSIBLE DEHYDROGENASE ,14,13,True,-0.0744034888706177,0.8057194794482442,-0.016767614465675883,0.9267286616911803,0.05763587440494182,0.547294635058224,48.486017187602684,80.54285714285713,NE,NE
Rv1896c,-,hypothetical protein Rv1896c ,25,25,True,0.033244246249603746,0.8857279838076629,-0.15583094459499147,0.18775235040403743,-0.18907519084459523,1.9135318474617902e-05,91.91529941814399,91.832,NE,NE
Rv1897c,-,D-tyrosyl-tRNA deacylase ,5,5,True,0.10472101705173886,0.8346106553826689,0.09509170043565751,0.7463944611809106,-0.009629316616081351,0.9751735115886664,63.1734362105831,86.79999999999998,NE,NE
Rv1898,-,hypothetical protein Rv1898 ,1,1,True,0.6976554360646279,0.5075993991538738,0.943902266262433,0.10477040137280373,0.24624683019780513,,45.72418913336795,195.2,NE,NE
Rv1899c,lppD,POSSIBLE LIPOPROTEIN LPPD ,14,14,True,0.2924118368634127,0.2733031966879064,0.21093186258627922,0.18173013115713596,-0.0814799742771335,0.36247129177866305,120.37137587452126,147.65714285714284,NE,NE
Rv1900c,lipJ,PROBABLE LIGNIN PEROXIDASE LIPJ ,25,25,True,-0.0001290338018686743,0.9992749856209842,0.25959660091638553,0.02053896444369679,0.2597256347182542,3.187668059142131e-08,51.788128921046955,73.512,GA,NE
Rv1901,cinA,competence damage-inducible protein A ,19,19,True,0.33224770460585284,0.12628908900066438,0.42207129262939896,0.0007058240025920713,0.08982358802354612,0.1400482800840694,115.61641006225632,155.50526315789475,GA,NE
Rv1902c,nanT,PROBABLE SIALIC ACID-TRANSPORT INTEGRAL MEMBRANE PROTEIN NANT ,34,33,True,0.1973679475777967,0.24520564557058272,0.2786138326597048,0.0030944416534548634,0.08124588508190811,0.010112228902932221,97.73673727669387,136.28823529411764,GA,NE
Rv1903,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,6,6,True,0.6548581098123484,0.0847368390060032,0.4469903840656058,0.05524220681607622,-0.20786772574674256,0.33741782898254585,443.54783042285413,348.1666666666667,NE,GA
Rv1904,-,hypothetical protein Rv1904 ,10,10,True,0.5074485335896259,0.08466516937612528,0.6218119867503813,0.00025732793631546484,0.11436345316075536,0.36745409169253673,198.63468533301685,228.28000000000003,GA,GA
Rv1905c,aao,PROBABLE D-AMINO ACID OXIDASE AAO ,19,19,True,0.3491583855727723,0.10455212307688458,0.3445241844650371,0.0065330313658283935,-0.004634201107735214,0.9563652850263774,133.20549883443724,187.49473684210525,GA,NE
Rv1906c,-,hypothetical protein Rv1906c ,10,9,True,0.2189330850371991,0.5107036703220552,0.12538051326732927,0.5270742044131823,-0.09355257176986984,0.47720305862141005,166.10945508647404,194.19,NE,NE
Rv1907c,-,hypothetical protein Rv1907c ,10,10,True,0.2026691394684557,0.5453594220133642,0.20846878502383237,0.27048432418710866,0.005799645555376681,0.9715076810279186,71.20394519953557,101.03,NE,NE
Rv1908c,katG,CATALASE-PEROXIDASE-PEROXYNITRITASE T KATG ,39,39,True,0.29159236913318914,0.046181774855265215,0.14079938858649327,0.13488393978758792,-0.15079298054669588,5.121160266983939e-08,101.10048414614361,119.45641025641028,NE,NE
Rv1909c,furA,FERRIC UPTAKE REGULATION PROTEIN FURA (FUR) ,12,11,True,0.20868329087559948,0.4922233486552831,0.16045160982284004,0.3610722096697619,-0.048231681052759434,0.6832352953015268,161.0925143251321,179.45833333333334,NE,NE
Rv1910c,-,PROBABLE EXPORTED PROTEIN ,13,13,True,0.3020460948960299,0.27577320577991765,0.11186174121114803,0.5194029279906763,-0.19018435368488187,0.03138580792379369,148.21658488164016,150.5846153846154,NE,NE
Rv1911c,lppC,PROBABLE LIPOPROTEIN LPPC ,9,9,True,-0.17412557467385406,0.6288236035324052,-0.27638131262300364,0.15974689267578893,-0.10225573794914958,0.4875886877958856,53.25701839617696,49.08888888888889,NE,NE
Rv1912c,fadB5,POSSIBLE OXIDOREDUCTASE FADB5 ,14,13,True,-0.2072445586389511,0.4589557267401657,-0.04408703592760149,0.8071297959588926,0.16315752271134962,0.04593930940741442,54.28590338223007,78.85,NE,NE
Rv1913,-,hypothetical protein Rv1913 ,10,9,True,0.1276663060081393,0.7188517265641661,0.029352809428000583,0.890942935178833,-0.09831349658013872,0.45288560031414954,139.76516247560033,180.76,NE,NE
Rv1914c,-,hypothetical protein Rv1914c ,8,8,True,0.2065276843756738,0.586757613724385,0.11811637114882004,0.6004233675605355,-0.08841131322685375,0.612209939935449,117.21412789110454,129.8125,NE,NE
Rv1915,aceAa,PROBABLE ISOCITRATE LYASE aceAa ,21,21,True,0.1997402019273517,0.3682931106505982,0.02477787330065697,0.8704003458547933,-0.17496232862669472,0.0008766901171357871,101.9438237359901,102.16666666666664,NE,NE
Rv1916,aceAb,isocitrate lyase ,18,17,True,-0.008659565073417518,0.9761029756081973,-0.19635415721279922,0.15736929285156492,-0.1876945921393817,0.0024490197872438194,59.95004507230424,70.17777777777778,NE,NE
Rv1917c,PPE34,PPE FAMILY PROTEIN ,122,114,True,-0.19499575137746203,0.015966210914064263,-0.2420370069259674,4.5062481792972676e-07,-0.047041255548505384,6.746982089127919e-09,71.26775789063662,85.70819672131147,GD,NE
Rv1918c,PPE35,PPE FAMILY PROTEIN ,76,67,True,-0.302911534286216,0.002068793566797741,-0.29807593624032264,8.597612697365635e-07,0.004835598045893341,0.7983268240541516,46.49435324832886,74.24342105263159,GD,NE
Rv1919c,-,hypothetical protein Rv1919c ,7,6,True,0.14511367021507912,0.7341955302905591,0.11513994203172045,0.6373680416085062,-0.029973728183358667,0.8915570607822825,126.22848269647854,177.55714285714285,NE,NE
Rv1920,-,PROBABLE MEMBRANE PROTEIN ,13,13,True,0.09073821345478351,0.7708193701241924,0.30158023917482096,0.05727767824673415,0.21084202572003746,0.0172245443443777,87.63840750756869,143.34615384615384,NE,NE
Rv1921c,lppF,PROBABLE CONSERVED LIPOPROTEIN LPPF ,22,22,True,0.379104806348216,0.05197758771678833,0.2604424815889775,0.030307738935727795,-0.11866232475923849,0.017745042896760238,160.27406543863137,159.04545454545453,GA,NE
Rv1922,-,PROBABLE CONSERVED LIPOPROTEIN ,20,19,True,0.1583746515391523,0.5011020880950764,0.15577552370837205,0.24304283901379764,-0.0025991278307802568,0.9730588365359264,129.97180547008887,159.345,NE,NE
Rv1923,lipD,PROBABLE LIPASE LIPD ,35,35,True,0.40196053680636057,0.00640504938228142,0.37061443935686655,3.9602067724672385e-05,-0.031346097449494015,0.37618758145555514,157.02257747777128,193.78571428571428,GA,GA
Rv1924c,-,hypothetical protein Rv1924c ,12,12,True,0.21421637930951087,0.4780753620926382,0.529363356749393,0.0007178718192403485,0.3151469774398822,0.0015319816603213403,83.49330494412922,135.475,GA,GA
Rv1925,fadD31,acyl-CoA synthetase ,40,40,True,0.4742609815467091,0.0003569830744694136,0.4588412917913155,2.2179696723886245e-08,-0.015419689755393595,0.65644704433748,183.8649930188194,216.365,GA,GA
Rv1926c,mpt63,IMMUNOGENIC PROTEIN MPT63 (ANTIGEN MPT63/MPB63) (16 kDa IMMUNOPROTECTIVE EXTRACELLULAR PROTEIN) ,9,9,True,0.16077523289082218,0.6618986573877427,0.4152396605647936,0.0267789576850637,0.2544644276739714,0.05542008234509755,89.79241801275745,89.71111111111111,GA,GA
Rv1927,-,hypothetical protein Rv1927 ,17,17,True,0.3171657505526262,0.17592241746299916,0.25513771959890214,0.0669693882131824,-0.062028030953724056,0.4035779942152789,136.65386686051474,168.85294117647058,NE,NE
Rv1928c,-,short chain dehydrogenase ,19,19,True,0.18430284884203108,0.43970226460137657,0.050343718673538644,0.7377425772546988,-0.13395913016849242,0.02228973439449352,129.42411778629025,143.0421052631579,NE,NE
Rv1929c,-,hypothetical protein Rv1929c ,9,8,True,-0.4110979419833584,0.20623716619855037,-0.41389227405139806,0.02750467268524194,-0.00279433206803964,0.9852121392500753,38.96692465310117,45.27777777777778,GD,NE
Rv1930c,-,hypothetical protein Rv1930c ,6,6,True,-0.4469370176933932,0.27284612921769125,-0.11370981660835854,0.6661231926241366,0.3332272010850347,0.11456207753235512,18.109369756803755,35.800000000000004,NE,NE
Rv1931c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,5,5,True,-0.20284489198533975,0.6852307170284491,-0.05713205119211049,0.8506632731397317,0.14571284079322927,0.6085673088030179,37.696040048035684,46.17999999999999,NE,NE
Rv1932,tpx,thiol peroxidase ,8,8,True,0.034321579786534516,0.9359072625200289,-0.0039333194563045135,0.986467079472424,-0.03825489924283903,0.8353073441913565,46.763688004214714,58.35,NE,NE
Rv1933c,fadE18,PROBABLE ACYL-CoA DEHYDROGENASE FADE18 ,11,10,True,-0.2249629009119942,0.4759852319979499,-0.1369588011914918,0.465194537609057,0.08800409972050238,0.45920784169586176,35.39002810760139,47.98181818181818,NE,NE
Rv1934c,fadE17,PROBABLE ACYL-CoA DEHYDROGENASE FADE17 ,12,11,True,0.017124582367842946,0.9633412194014401,0.12930101720818182,0.4721553540864542,0.11217643484033887,0.268566635731043,46.54892131493895,87.97500000000001,NE,NE
Rv1935c,echA13,enoyl-CoA hydratase ,10,10,True,0.1851195857642392,0.5860612714689803,0.13294462752833858,0.49981669570873827,-0.052174958235900626,0.7167658615627442,98.52527316809743,124.57000000000001,NE,NE
Rv1936,-,POSSIBLE MONOOXYGENASE ,18,18,True,0.3742076325550536,0.08867698773547188,0.1970368296384722,0.15583655796448012,-0.17717080291658144,0.0042336358691399106,132.5058572603035,142.22777777777776,NE,NE
Rv1937,-,POSSIBLE OXYGENASE ,49,48,True,-0.20595346283465357,0.1283731216833254,-0.2931585217452688,0.00013064261538745019,-0.08720505891061522,3.525573750645308e-05,43.15071086613856,50.29591836734695,GD,NE
Rv1938,ephB,PROBABLE EPOXIDE HYDROLASE EPHB (EPOXIDE HYDRATASE) ,17,16,True,-0.20501138294403612,0.4105878620994607,-0.22209212605961212,0.11647023353198407,-0.017080743115576003,0.8429786721894681,40.05826995386668,49.71764705882353,NE,NE
Rv1939,-,PROBABLE OXIDOREDUCTASE ,5,5,True,-0.4767130069026754,0.2899362018344563,-0.1981236489855949,0.47739260235750636,0.2785893579170805,0.2861062018151476,24.863748068760877,21.7,NE,NE
Rv1940,ribA1,Probable Riboflavin biosynthesis protein ribA1 (GTP cyclohydrolase II) ,9,9,True,0.2217772751154752,0.5310489121444415,0.23328278413171838,0.24041312113171687,0.01150550901624317,0.948066618675598,64.1261977520316,124.16666666666667,NE,NE
Rv1941,-,PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE ,4,4,True,-0.3147625218232595,0.5549478350542684,0.1318992021342641,0.6819640762868592,0.44666172395752357,0.19113725038856008,64.77474095584279,37.375,NE,NE
Rv1942c,-,hypothetical protein Rv1942c ,2,2,True,-0.2970874923451044,0.7078864764287711,0.18823919501457634,0.6804952470961584,0.48532668735968076,0.5652766859213258,53.35429007377465,21.6,NE,NE
Rv1943c,-,hypothetical protein Rv1943c ,10,9,True,-0.2087324700369255,0.5336738668482788,-0.4151270939618739,0.019090446272996126,-0.20639462392494842,0.08136572915709396,79.81411067178185,97.8,GD,NE
Rv1944c,-,hypothetical protein Rv1944c ,8,8,True,-0.2260990290800971,0.5463832498923037,-0.5163242190286734,0.008412417504543057,-0.2902251899485763,0.0560700847310191,62.66371335160712,58.625,GD,NE
Rv1945,-,hypothetical protein Rv1945 ,21,21,True,0.10051587760814139,0.6799794901207568,0.18121805241773417,0.15901214075340023,0.08070217480959278,0.14107777415101613,58.15564233011053,94.95238095238093,NE,NE
Rv1946c,lppG,POSSIBLE LIPOPROTEIN ,7,6,True,0.01005149051521827,0.9824648932135969,0.10158100882071829,0.6785447486676395,0.09152951830550002,0.6528295971599193,42.98682444168823,75.9857142857143,NE,NE
Rv1947,-,hypothetical protein Rv1947 ,6,6,True,0.27248758161351283,0.5291224896194655,0.1847453604903646,0.4672802471673183,-0.08774222112314822,0.7193178047317987,83.97374153798685,102.91666666666667,NE,NE
Rv1948c,-,hypothetical protein Rv1948c ,17,17,True,-0.21956495586296584,0.3727641233490494,-0.37999428218473047,0.004468740445894854,-0.16042932632176463,0.014976356517413853,110.92682312332478,108.76470588235294,GD,NE
Rv1949c,-,hypothetical protein Rv1949c ,19,19,True,-0.04826526847807164,0.8524820045930656,0.22509428634232564,0.09162104610660127,0.2733595548203973,9.147478385750698e-06,81.7969297909535,127.7578947368421,NE,NE
Rv1950c,-,hypothetical protein Rv1950c ,7,7,True,0.8116621722896388,0.016034921123606324,0.5960744076452751,0.004135806055247614,-0.2155877646443637,0.22807381775084007,259.3528628448375,302.24285714285713,GA,GA
Rv1951c,-,hypothetical protein Rv1951c ,6,6,True,0.2616106718739847,0.5453594220133642,0.39568034476808395,0.09489326496716101,0.13406967289409927,0.5599246444318452,114.19097413920711,159.68333333333337,NE,GA
Rv1952,-,hypothetical protein Rv1952 ,2,2,True,0.11857480679383524,0.8844400275783274,0.43578346297390697,0.305694774857468,0.3172086561800717,0.7064726030617706,82.90820987097113,66.4,NE,GA
Rv1953,-,hypothetical protein Rv1953 ,8,7,True,-0.3905036832976884,0.267909783609806,-0.7018858810150055,0.00021855236798650984,-0.31138219771731707,0.04166310984117023,386.17615751398966,140.35,GD,GA
Rv1954c,-,hypothetical protein Rv1954c ,10,10,True,0.5907256498952763,0.03977816546888346,0.25875283041368907,0.16752933277589474,-0.33197281948158724,0.0062027233024187535,657.1050840178989,698.66,NE,GA
Rv1955,-,hypothetical protein Rv1955 ,9,8,True,0.30944507353173095,0.3622821461772806,0.37601881991540037,0.04758532480557956,0.06657374638366942,0.672001321599004,251.3126873362798,358.35555555555555,GA,GA
Rv1956,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,8,6,True,0.5478890021837635,0.09752929899629263,0.3065153983216305,0.1410367598625334,-0.24137360386213297,0.112795667664224,1107.2624373392027,1606.5,NE,GA
Rv1957,-,hypothetical protein Rv1957 ,11,11,True,-0.003104650882307505,0.9926333229303319,-0.05943412956114218,0.7643900639745651,-0.05632947867883467,0.6605375371697095,303.79981689728305,66.70909090909092,NE,GA
Rv1958c,-,hypothetical protein Rv1958c ,12,12,True,0.10678233081349178,0.7429443789329011,0.11614027146766058,0.5207081130123923,0.009357940654168798,0.9427330723003527,145.65090850433484,282.15833333333336,NE,GA
Rv1959c,-,hypothetical protein Rv1959c ,7,7,True,0.27433224345955354,0.48992861205282057,0.5063408994127949,0.016533080618073674,0.23200865595324138,0.191353811614355,142.90283390939848,151.37142857142857,GA,GA
Rv1960c,-,hypothetical protein Rv1960c ,3,3,True,0.1358086427490965,0.8335902540968737,0.3635132920776713,0.29436246885928874,0.22770464932857482,0.6528295971599193,85.88467289808489,156.36666666666667,NE,NE
Rv1961,-,hypothetical protein Rv1961 ,10,10,True,0.25312651861319985,0.4414358206767346,0.08923210712872112,0.6622086029135831,-0.16389441148447872,0.17353200810822367,108.37539536471658,97.88,NE,NE
Rv1962c,-,hypothetical protein Rv1962c ,14,14,True,0.41288821628850014,0.0984269790471047,0.2560425120350281,0.09951558101827124,-0.15684570425347205,0.05497851378710779,108.52441250163352,124.89999999999999,NE,NE
Rv1963c,mce3R,PROBABLE TRANSCRIPTIONAL REPRESSOR (PROBABLY TETR-FAMILY) MCE3R ,19,19,True,-0.2272133922875968,0.3305809677293353,-0.1221803985454992,0.38293419081458147,0.1050329937420976,0.0781850059841669,44.44238698570012,72.54736842105264,NE,NE
Rv1964,yrbE3A,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE3A ,7,7,True,0.7155614560517133,0.03733237670325754,0.39645783625228453,0.06820541313656472,-0.31910361979942875,0.07145671715426123,194.27605516402696,274.8428571428572,NE,NE
Rv1965,yrbE3B,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE3B ,16,16,True,0.35616743214915936,0.13324691449933077,0.2510146341118811,0.0826028803085809,-0.10515279803727828,0.14795439909597674,163.13398783022558,158.97500000000002,NE,NE
Rv1966,mce3A,MCE-FAMILY PROTEIN MCE3A ,15,15,True,0.34249595674285876,0.1690916853165569,0.18267777016887074,0.23552754867555645,-0.15981818657398802,0.034794449729994834,115.86076367416726,114.64666666666668,NE,NE
Rv1967,mce3B,MCE-FAMILY PROTEIN MCE3B ,13,13,True,0.4240822193163885,0.10269703694621732,0.12594426981844903,0.465194537609057,-0.2981379494979395,0.0010750896531628582,150.77811992562394,151.97692307692307,NE,NE
Rv1968,mce3C,MCE-FAMILY PROTEIN MCE3C ,12,11,True,-0.2475072789140682,0.4028063115100469,-0.04709684547662033,0.8083390027346236,0.20041043343744788,0.03798504366365583,72.58242569333005,67.0,NE,NE
Rv1969,mce3D,MCE-FAMILY PROTEIN MCE3D ,13,13,True,0.09995316545347112,0.7469123586292543,-0.07777568767625467,0.6634329006834441,-0.1777288531297258,0.04475687142427201,73.12247415448851,82.1846153846154,NE,NE
Rv1970,lprM,POSSIBLE MCE-FAMILY LIPOPROTEIN LPRM (MCE-FAMILY LIPOPROTEIN MCE3E) ,11,11,True,-0.15403838256674737,0.6370703536198924,0.09173989550842732,0.6373680416085062,0.2457782780751747,0.021254247556041782,29.621390066418716,65.7909090909091,NE,NE
Rv1971,mce3F,MCE-FAMILY PROTEIN MCE3F ,20,20,True,0.3101726690318501,0.14629794825494247,0.309979157290089,0.012795457550187316,-0.00019351174176107655,0.9975728178064353,105.26439119901167,138.21,GA,NE
Rv1972,-,PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN ,5,5,True,0.07663912683553296,0.8817040120625586,0.21809907505143775,0.42986635682457697,0.1414599482159048,0.6219795180086184,68.11646414379149,96.82000000000001,NE,NE
Rv1973,-,POSSIBLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN ,4,4,True,0.12501444875176626,0.8240507650106476,0.27090285825518096,0.374028132223267,0.1458884095034147,0.6943065690011345,51.46087764513246,56.05,NE,NE
Rv1974,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,8,8,True,0.3740664487038989,0.29344353361496933,0.21069891040321262,0.32499135976244536,-0.16336753830068626,0.29705064886480415,94.81824992387718,124.80000000000001,NE,NE
Rv1975,-,hypothetical protein Rv1975 ,14,14,True,0.4319827532329028,0.08197524672644585,0.4614326346809148,0.0015509226865765885,0.029449881448011972,0.7752089212343175,145.24156161056558,180.6214285714286,GA,NE
Rv1976c,-,hypothetical protein Rv1976c ,3,3,True,0.3425615988824559,0.5811608204895384,0.5545369517072466,0.09954697283224735,0.21197535282479069,0.6765855124116427,56.57056284483147,98.16666666666667,NE,NE
Rv1977,-,hypothetical protein Rv1977 ,13,13,True,0.47898133922716324,0.060047101649211926,0.5624463670747356,0.00015480088943083765,0.08346502784757237,0.39269135793163046,126.7425482714588,138.7153846153846,GA,NE
Rv1978,-,hypothetical protein Rv1978 ,13,13,True,0.5627396076194136,0.023937795643274803,0.21626204478401712,0.18764129602479054,-0.34647756283539644,0.00021343924813784138,259.1403585521573,198.93076923076922,NE,NE
Rv1979c,-,POSSIBLE CONSERVED PERMEASE ,39,39,True,0.3768785556345491,0.007080297874430226,0.29151808402219376,0.000802497823182176,-0.08536047161235533,0.0015243317373251335,198.9716196139483,193.75897435897434,GA,GA
Rv1980c,mpt64,IMMUNOGENIC PROTEIN MPT64 (ANTIGEN MPT64/MPB64) ,20,20,True,0.4984035334100143,0.012103018536440883,0.4194281613460172,0.00053027244414077,-0.07897537206399713,0.17506744867315271,239.05716414589378,269.38,GA,GA
Rv1981c,nrdF,ribonucleotide-diphosphate reductase subunit beta ,25,25,True,0.6671115091015072,5.757201595307482e-05,0.4826420091887541,4.9878565549991565e-06,-0.18446949991275308,2.8888533364147423e-05,349.03146311986563,346.82399999999996,GA,GA
Rv1982c,-,hypothetical protein Rv1982c ,6,6,True,0.3242769621495941,0.44591486535699065,0.4840973459161225,0.03585599983764031,0.1598203837665284,0.47720305862141005,69.88986189051934,156.3166666666667,GA,NE
Rv1983,PE_PGRS35,PE-PGRS FAMILY PROTEIN ,34,34,True,0.5330542850008205,0.00019941615248072344,0.41055269043835513,6.003218077365245e-06,-0.1225015945624654,8.629429138411249e-05,262.30772638241945,248.70294117647063,GA,GA
Rv1984c,cfp21,PROBABLE CUTINASE PRECURSOR CFP21 ,13,13,True,0.6020055699493079,0.01489748600795776,0.32760382719138575,0.037539858469459834,-0.2744017427579221,0.002304178069639275,220.3723757728004,219.69230769230768,GA,GA
Rv1985c,-,chromosome replication initiation inhibitor protein ,14,14,True,0.3029367228404412,0.2525974528458786,0.3135316411208129,0.03833021579647719,0.010594918280371679,0.925181246050335,107.04682528662622,133.89285714285714,GA,NE
Rv1986,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,9,9,True,0.1693732564277547,0.6391465550230211,0.3344547431019377,0.08279592099443916,0.165081486674183,0.22483698186559523,94.8506681608389,102.88888888888889,NE,NE
Rv1987,-,POSSIBLE CHITINASE ,10,10,True,0.4807723285649278,0.1048584210508423,0.2454113239288122,0.1904599455800816,-0.2353610046361156,0.04654586922033616,194.80014909813386,195.31,NE,NE
Rv1988,-,PROBABLE METHYLTRANSFERASE ,7,7,True,0.06115895247725957,0.8887238166883155,0.013647494979682132,0.9584664248105664,-0.04751145749757744,0.8218158177628955,136.71877959318817,99.32857142857144,NE,NE
Rv1989c,-,hypothetical protein Rv1989c ,12,12,True,0.5757816486417394,0.02707611760566934,0.420555909168371,0.008554915819668128,-0.15522573947336843,0.11252946999943367,240.86153130757305,232.18333333333337,GA,NE
Rv1990A,-,POSSIBLE DEHYDROGENASE (FRAGMENT) ,5,5,True,0.39327124825748283,0.3890312866143611,0.40119554988287737,0.12521703785247443,0.007924301625394536,0.9784480387470207,140.53715922149726,222.38000000000002,NE,NE
Rv1991c,-,hypothetical protein Rv1991c ,6,6,True,0.8484898739246978,0.02025870913122084,0.7702520986765656,0.0004800854924577148,-0.07823777524813214,0.7477448994318696,142.8217905864089,320.2,GA,NE
