#HMM - Genes
#genes: ES=234, GD=126, NE=3445, GA=40, N/A=40
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
CCNA_02016	nuoM	NADH-quinone oxidoreductase chain M	19	5	14	0	0	0.1579	11.33	GD
CCNA_02017	nuoL	NADH-quinone oxidoreductase chain L	29	20	8	1	0	0.0690	81.00	ES
CCNA_02018	nuoK	NADH-quinone oxidoreductase chain K	3	0	0	3	0	0.3333	23.00	NE
CCNA_02019	nuoJ	NADH-quinone oxidoreductase chain J	9	0	0	9	0	0.3333	43.33	NE
CCNA_02020	nuoI	NADH-quinone oxidoreductase chain I	10	7	0	3	0	0.3000	8.67	ES
CCNA_03961	-	hypothetical protein	3	0	0	3	0	1.0000	53.67	NE
CCNA_02021	-	hypothetical protein	4	0	0	4	0	1.0000	184.00	NE
CCNA_02022	nuoH	NADH-quinone oxidoreductase chain H	12	0	12	0	0	0.1667	1.00	GD
CCNA_02023	nuoG	NADH-quinone oxidoreductase chain G	17	16	1	0	0	0.0588	7.00	ES
CCNA_02024	nuoF	NADH-quinone oxidoreductase chain F	19	19	0	0	0	0.1053	2.00	ES
CCNA_02025	-	hypothetical protein	3	0	0	3	0	1.0000	202.33	NE
CCNA_02026	-	hypothetical protein	2	0	0	2	0	1.0000	133.00	NE
CCNA_02027	nuoE	NADH-quinone oxidoreductase chain E	12	7	0	4	1	0.4167	58.80	ES
CCNA_02028	-	NTF2 superfamily protein	6	1	0	0	5	0.8333	311.00	GA
CCNA_02029	nuoD	NADH-quinone oxidoreductase chain D	15	15	0	0	0	0.0667	1.00	ES
CCNA_02030	-	hypothetical protein	3	0	0	3	0	1.0000	82.67	NE
CCNA_02031	nuoC	NADH-quinone oxidoreductase chain C	11	8	0	3	0	0.2727	249.00	ES
CCNA_02032	nuoB	NADH-quinone oxidoreductase chain B	13	12	0	1	0	0.1538	29.00	ES
CCNA_02033	nuoA	NADH-quinone oxidoreductase chain A	5	0	0	5	0	0.2000	9.00	NE
CCNA_02034	-	luciferase-like monooxygenase	12	0	0	12	0	1.0000	138.67	NE
CCNA_02035	-	glycosyltransferase	20	0	0	20	0	1.0000	221.75	NE
CCNA_02036	-	DNA-binding protein HU	6	0	0	6	0	0.8333	55.80	NE
CCNA_02037	lon	ATP-dependent endopeptidase Lon	30	0	0	30	0	0.9000	51.70	NE
CCNA_02039	clpX	ATP-dependent endopeptidase clp, ATP-binding subunit ClpX	15	13	0	2	0	0.1333	179.50	ES
CCNA_02040	-	phosphoserine phosphatase	7	0	0	7	0	0.8571	16.83	NE
CCNA_02041	clpP	ATP-dependent endopeptidase clp, proteolytic subunit ClpP	11	9	0	2	0	0.3636	31.25	ES
CCNA_02042	-	trigger factor chaperone	15	0	0	15	0	1.0000	56.80	NE
CCNA_02043	-	sugar kinase	17	0	0	17	0	0.8824	111.80	NE
CCNA_02044	-	phosphoglycerate mutase	2	0	0	2	0	1.0000	79.00	NE
CCNA_02045	-	acetyl-coenzyme A synthetase	22	0	0	22	0	0.9545	163.14	NE
CCNA_02046	-	nitrogen regulatory protein P-II	4	0	0	4	0	0.7500	25.67	NE
CCNA_02047	-	glutamine synthetase	24	23	0	1	0	0.0417	78.00	ES
CCNA_02048	-	TonB-dependent receptor	34	0	0	34	0	1.0000	202.91	NE
CCNA_02049	-	ABM superfamily monooxygenase protein	6	0	0	6	0	1.0000	372.33	NE
CCNA_02050	-	imidazolonepropionase related amidohydrolase	15	0	0	15	0	1.0000	153.00	NE
CCNA_02051	-	imidazolonepropionase related amidohydrolase	8	0	0	8	0	0.8750	70.57	NE
CCNA_02052	-	topoisomerase IV subunit B	17	14	0	3	0	0.1176	49.50	ES
CCNA_02053	-	hypothetical protein	8	0	0	8	0	0.8750	62.57	NE
CCNA_02054	-	methylmalonyl-CoA carboxylase, carboxyltransferase subunit	17	0	0	1	16	1.0000	644.47	GA
CCNA_02055	-	conserved hypothetical protein, YnfA/UPF0060 family	4	0	0	0	4	1.0000	415.00	GA
CCNA_02056	-	ATP12 family chaperone protein	7	6	0	1	0	0.2857	100.00	ES
CCNA_02057	-	conserved hypothetical protein	9	0	0	9	0	0.8889	137.38	NE
CCNA_02058	-	conserved hypothetical protein	8	0	0	8	0	0.8750	135.29	NE
CCNA_02059	-	ribosomal large subunit pseudouridine synthase C	7	0	0	7	0	1.0000	166.14	NE
CCNA_02060	-	CrcB family protein	4	0	0	4	0	1.0000	82.00	NE
CCNA_02061	-	hypothetical protein	11	0	0	11	0	1.0000	184.45	NE
CCNA_02062	-	DNA repair protein recN	10	0	0	10	0	1.0000	64.40	NE
CCNA_02063	bamD	beta-barrel assembly machine (BAM) protein BamD	21	17	0	4	0	0.1429	352.67	ES
CCNA_02064	lpxC	UDP-3-O-(3-hydroxymyristoyl) N-acetylglucosamine deacetylase	5	0	0	5	0	0.4000	34.50	NE
CCNA_02065	-	acylamino-acid-releasing enzyme	24	0	0	24	0	1.0000	161.58	NE
CCNA_02066	-	phytoene/squalene synthase family protein	6	0	0	6	0	1.0000	150.83	NE
CCNA_02067	-	conserved membrane spanning protein	12	0	0	12	0	1.0000	185.00	NE
CCNA_02068	-	Mth938-like membrane protein	1	0	0	1	0	1.0000	639.00	NE
CCNA_02069	-	protein translocase subunit secF	8	7	0	1	0	0.1250	2.00	ES
CCNA_02070	-	protein translocase subunit secD	10	10	0	0	0	0.1000	1.00	ES
CCNA_02071	-	protein translocase subunit YajC	2	0	0	2	0	0.5000	1.00	NE
CCNA_02072	-	ATP-dependent protease subunit	6	0	0	6	0	1.0000	100.33	NE
CCNA_02073	-	cupin domain transcriptional regulator	8	0	0	8	0	1.0000	88.62	NE
CCNA_02074	-	IAA acetyltransferase	4	0	0	4	0	1.0000	134.00	NE
CCNA_02075	dipM	peptidoglycan binding endopeptidase DipM	12	11	0	1	0	0.0833	126.00	ES
CCNA_02076	-	protein-L-isoaspartate O-methyltransferase	9	0	9	0	0	0.4444	3.50	GD
CCNA_02077	-	5'(3')-nucleotidase/polyphosphatase SurE	8	0	0	8	0	1.0000	94.12	NE
CCNA_02078	serS	seryl-tRNA synthetase	28	28	0	0	0	0.0357	1.00	ES
CCNA_03896	-	conserved hypothetical protein	3	0	0	3	0	1.0000	112.33	NE
CCNA_02080	-	Sec-independent protein translocase protein tatC	12	10	0	2	0	0.2500	54.67	ES
CCNA_02081	-	Sec-independent protein translocase protein tatB	4	0	0	4	0	0.5000	22.00	NE
CCNA_02082	-	Sec-independent protein translocase protein tatA	4	0	0	4	0	0.2500	46.00	NE
CCNA_02083	scpB	chromosome segregation and condensation protein B scpB	5	0	0	5	0	0.8000	113.25	NE
CCNA_02084	scpA	chromosome segregation and condensation protein fusion scpA	11	0	0	11	0	1.0000	213.73	NE
CCNA_02085	-	anhydromuramoyl-peptide exo-beta-N-acetylglucosaminidase	7	0	0	7	0	1.0000	95.00	NE
CCNA_02086	ftsN	cell division protein FtsN	9	0	0	9	0	0.5556	72.40	NE
CCNA_02087	-	deoxyguanosinetriphosphate triphosphohydrolase	19	0	0	19	0	1.0000	160.74	NE
CCNA_02088	-	HesB protein family	3	0	0	3	0	1.0000	42.33	NE
CCNA_02089	-	hypothetical protein	2	0	0	2	0	1.0000	79.00	NE
CCNA_02090	-	exodeoxyribonuclease III	17	0	0	17	0	1.0000	158.94	NE
CCNA_02091	-	conserved hypothetical protein	5	0	0	5	0	1.0000	144.40	NE
CCNA_02092	-	amino acid efflux permease	7	0	0	7	0	1.0000	241.43	NE
CCNA_02093	-	conserved hypothetical protein	27	0	0	27	0	0.9630	176.04	NE
CCNA_02094	-	MviM-like NAD-dependent oxidoreductase	9	0	0	9	0	0.8889	11.50	NE
CCNA_02095	-	NAD/NADH-dependent eicosanoid dehydrogenase	12	0	0	12	0	1.0000	235.58	NE
CCNA_02096	-	CusF-family protein	5	0	0	5	0	1.0000	92.00	NE
CCNA_02097	-	periplasmic glucan glucosyltransferase	11	10	0	1	0	0.0909	31.00	ES
CCNA_02098	-	molybdopterin-guanine dinucleotide biosynthesis protein A	7	0	0	7	0	1.0000	130.43	NE
CCNA_02099	-	Na+ driven multidrug efflux pump	16	0	0	16	0	1.0000	96.50	NE
CCNA_02100	-	conserved hypothetical protein	5	0	0	5	0	1.0000	78.20	NE
CCNA_02101	-	glyoxalase family protein	4	0	0	4	0	1.0000	261.75	NE
CCNA_02102	-	glycosyl hydrolase	14	0	0	14	0	0.9286	156.92	NE
CCNA_02103	-	conserved hypothetical protein	7	0	0	7	0	1.0000	96.00	NE
CCNA_02104	-	GIY-YIG domain protein	7	0	0	7	0	1.0000	128.86	NE
CCNA_02105	-	conserved hypothetical protein	11	0	0	11	0	0.9091	177.00	NE
CCNA_02106	-	TonB-dependent outer membrane receptor	30	0	0	30	0	0.9333	135.04	NE
CCNA_02108	-	TolB protein precursor/tail-specific protease	17	0	0	17	0	0.9412	78.88	NE
CCNA_02109	thiC	thiamine biosynthesis protein thiC	20	0	0	20	0	1.0000	210.80	NE
CCNA_02110	-	hypothetical protein	3	0	0	3	0	0.6667	115.50	NE
CCNA_02111	-	pilF-related tetratricopeptide repeat protein	5	0	0	5	0	0.8000	260.00	NE
CCNA_02112	-	D-cysteine desulfhydrase	14	0	0	14	0	1.0000	174.64	NE
CCNA_02113	-	aspartate racemase	9	0	0	9	0	0.8889	123.50	NE
CCNA_02114	-	hypothetical protein	4	0	0	4	0	0.7500	59.67	NE
CCNA_02115	-	secreted pectate lyase-family protein	35	0	0	35	0	1.0000	218.49	NE
CCNA_02116	-	conserved hypothetical protein	19	0	0	19	0	0.9474	187.72	NE
CCNA_02117	-	polyketide cyclase/lipid transport protein	7	0	0	7	0	1.0000	140.43	NE
CCNA_02118	-	ATP-dependent helicase, dinG family	12	0	0	12	0	1.0000	101.08	NE
CCNA_02119	-	conserved hypothetical protein	2	0	0	2	0	1.0000	13.50	NE
CCNA_02120	-	tetratricopeptide repeat family protein	18	0	0	18	0	0.8333	195.60	NE
CCNA_02121	-	ATP-dependent helicase	20	0	0	20	0	1.0000	161.90	NE
CCNA_02122	-	DNA ligase-associated metallophosphoesterase	6	0	0	6	0	1.0000	91.17	NE
CCNA_02123	-	transposase	10	0	0	10	0	0.9000	99.78	NE
CCNA_02124	-	conserved hypothetical protein	11	0	0	11	0	0.9091	197.20	NE
CCNA_02125	podJ	polar development protein podJ	27	0	0	27	0	0.9259	137.72	NE
CCNA_02126	-	conserved hypothetical protein	4	0	0	4	0	0.7500	225.67	NE
CCNA_02127	-	oxacillin resistance-associated protein fmtC	14	0	0	14	0	1.0000	47.64	NE
CCNA_02128	-	acyl-CoA dehydrogenase	9	0	0	9	0	1.0000	124.22	NE
CCNA_02129	-	acyl-CoA dehydrogenase, short-chain specific	8	0	0	8	0	1.0000	128.75	NE
CCNA_02130	-	pyruvate kinase	10	0	0	10	0	1.0000	96.40	NE
CCNA_02131	celD	glucan 1,4-beta-glucosidase	27	0	0	27	0	0.9630	115.85	NE
CCNA_02132	-	LacI-family transcriptional regulator	12	0	0	12	0	0.9167	133.91	NE
CCNA_02133	glk	glucokinase	8	0	0	8	0	1.0000	57.12	NE
CCNA_02134	edd	phosphogluconate dehydratase	14	0	0	14	0	1.0000	230.86	NE
CCNA_02135	pgl	6-phosphogluconolactonase	3	0	0	3	0	1.0000	264.67	NE
CCNA_02136	zwf	glucose-6-phosphate 1-dehydrogenase	16	0	0	16	0	1.0000	118.44	NE
CCNA_02137	-	endoglucanase H	30	0	0	30	0	0.9000	223.04	NE
CCNA_02138	-	conserved hypothetical protein	3	0	0	3	0	0.3333	75.00	NE
CCNA_02139	pflI	polar flagellum positioning protein pflI	0	0	0	0	0	0.0000	0.00	N/A
CCNA_02140	fliM	flagellar motor switch protein fliM	9	0	0	9	0	0.6667	79.17	NE
CCNA_02141	fliL	flagellar fliL protein	3	0	0	3	0	1.0000	401.33	NE
CCNA_02142	flgF	flagellar basal-body rod protein flgF	7	0	0	7	0	1.0000	140.57	NE
CCNA_02143	flgG	flagellar basal-body rod protein flgG	11	0	0	11	0	1.0000	176.00	NE
CCNA_02144	flgA	flagella basal body P ring formation protein flgA	5	0	0	5	0	1.0000	136.00	NE
CCNA_02145	flgH	flagellar L-ring protein flgH	7	0	0	7	0	0.7143	298.80	NE
CCNA_02146	-	hypothetical protein	7	0	0	7	0	1.0000	67.00	NE
CCNA_02147	-	hypothetical protein	15	0	0	15	0	0.8667	97.77	NE
CCNA_02148	-	hypothetical protein	3	0	0	3	0	0.6667	41.50	NE
CCNA_02149	dxs	1-deoxy-D-xylulose 5-phosphate synthase	21	19	0	1	1	0.1905	339.00	ES
CCNA_02150	-	dimethylallyltransferase/geranyltranstransferase	6	6	0	0	0	0.0000	0.00	ES
CCNA_02151	-	exodeoxyribonuclease VII small subunit	1	0	0	1	0	1.0000	169.00	NE
CCNA_02152	-	phosphoglycerate mutase	7	0	0	7	0	0.8571	73.17	NE
CCNA_02153	-	acetylspermidine deacetylase	8	0	0	8	0	1.0000	173.50	NE
CCNA_02154	-	GCN5-related N-acetyltransferase	10	0	0	10	0	1.0000	104.90	NE
CCNA_02155	-	conserved hypothetical protein	17	0	0	17	0	1.0000	185.59	NE
CCNA_02156	-	conserved hypothetical protein	5	0	0	5	0	1.0000	170.60	NE
CCNA_02157	-	HipB-family transcriptional regulator	5	0	0	5	0	1.0000	95.40	NE
CCNA_02158	-	GT2 family glycosyltransferase	9	0	0	9	0	1.0000	354.22	NE
CCNA_02159	-	hypothetical protein	9	0	0	9	0	0.5556	258.20	NE
CCNA_02160	-	hypothetical protein	5	0	0	5	0	1.0000	80.00	NE
CCNA_02161	-	TetR-family transcriptional regulator	4	0	0	4	0	1.0000	191.00	NE
CCNA_02163	-	hypothetical protein	9	0	0	9	0	1.0000	62.89	NE
CCNA_02164	-	glutamate dehydrogenase/leucine dehydrogenase	7	0	0	7	0	1.0000	136.14	NE
CCNA_02165	-	lysophospholipase	10	0	0	10	0	1.0000	158.40	NE
CCNA_02166	-	uracil DNA glycosylase superfamily protein	6	0	0	6	0	1.0000	127.33	NE
CCNA_02167	-	glutathione S-transferase	9	0	0	9	0	1.0000	160.67	NE
CCNA_03897	-	conserved hypothetical protein	5	0	0	5	0	1.0000	208.20	NE
CCNA_02169	-	thioesterase superfamily protein	1	0	0	1	0	1.0000	306.00	NE
CCNA_02170	-	glutathione S-transferase	6	0	0	6	0	1.0000	121.00	NE
CCNA_02171	-	nucleoside permease nupC	7	0	0	7	0	1.0000	179.14	NE
CCNA_02172	-	ABC-type transporter, permease component	13	0	0	13	0	0.8462	161.27	NE
CCNA_02173	-	ABC transporter ATP-binding protein	5	0	0	5	0	1.0000	206.20	NE
CCNA_02174	-	multidrug resistance efflux pump	9	0	0	9	0	1.0000	274.33	NE
CCNA_02175	-	hypothetical protein	7	0	0	7	0	1.0000	44.29	NE
CCNA_02176	-	hypothetical protein	5	0	0	5	0	1.0000	54.20	NE
CCNA_02177	-	hypothetical protein	1	0	0	1	0	1.0000	1.00	NE
CCNA_02178	-	short-chain alcohol dehydrogenase	10	0	0	10	0	0.9000	281.22	NE
CCNA_02179	-	long-chain fatty acid transport protein precursor	20	0	0	20	0	1.0000	192.95	NE
CCNA_02180	-	iron-sulfur cluster assembly/repair protein ApbC	7	0	0	7	0	0.7143	68.20	NE
CCNA_02181	-	phosphatase/phosphohexomutase family protein	5	0	0	5	0	1.0000	143.60	NE
CCNA_02182	-	phosphoserine phosphatase	9	0	0	9	0	1.0000	123.33	NE
CCNA_02183	miaA	tRNA delta(2)-isopentenylpyrophosphate transferase	7	0	0	7	0	0.5714	2.75	NE
CCNA_02184	-	competence damage-inducible protein cinA	7	0	0	7	0	1.0000	120.57	NE
CCNA_03962	-	hypothetical protein	2	0	0	2	0	1.0000	114.00	NE
CCNA_02185	-	acetolactate synthase large subunit	21	0	0	21	0	0.9524	163.10	NE
CCNA_02186	-	acetolactate synthase small subunit	8	0	0	8	0	1.0000	129.12	NE
CCNA_02187	sspB	adapter for ClpXP proteolysis of tmRNA-tagged proteins SspB	6	0	0	6	0	1.0000	213.67	NE
CCNA_02188	-	PaaI-family thioesterase	3	0	0	3	0	1.0000	196.67	NE
CCNA_02189	-	peptidase, C13 family	10	0	0	10	0	1.0000	166.60	NE
CCNA_02190	-	penicillin-binding protein	22	0	0	22	0	1.0000	190.59	NE
CCNA_02191	-	hypothetical protein	8	0	0	8	0	0.8750	209.43	NE
CCNA_02192	rusA	endodeoxyribonuclease RusA	6	0	0	6	0	1.0000	314.00	NE
CCNA_02193	-	conserved hypothetical protein	2	0	0	2	0	1.0000	337.50	NE
CCNA_02194	-	fumarate hydratase	11	11	0	0	0	0.0909	1.00	ES
CCNA_02195	-	acetyltransferase	1	0	0	1	0	1.0000	306.00	NE
CCNA_02196	-	conserved hypothetical membrane protein	4	0	0	4	0	1.0000	94.25	NE
CCNA_02197	-	hypothetical protein	9	0	0	9	0	1.0000	145.22	NE
CCNA_02198	-	trans-isoprenyl diphosphate synthase	7	6	0	1	0	0.1429	281.00	ES
CCNA_02199	-	methyltransferase	6	0	0	6	0	0.6667	130.25	NE
CCNA_02200	-	cytochrome c-family protein	5	0	0	5	0	1.0000	93.60	NE
CCNA_02201	-	nucleoside 2-deoxyribosyltransferase	11	0	0	11	0	1.0000	167.55	NE
CCNA_02202	-	SCP domain protein	15	0	0	15	0	0.9333	105.29	NE
CCNA_02203	-	YceI-like domain protein	5	0	0	5	0	1.0000	182.60	NE
CCNA_02204	-	ketol-acid reductoisomerase/2-dehydropantoate 2-reductase	17	0	16	1	0	0.5882	28.70	GD
CCNA_02205	-	conserved hypothetical protein	20	0	0	20	0	0.9000	143.22	NE
CCNA_02206	-	conserved hypothetical protein	6	0	0	6	0	1.0000	280.17	NE
CCNA_02207	-	conserved hypothetical protein	11	0	0	11	0	0.9091	172.40	NE
CCNA_02208	-	thymidylate synthase	11	10	0	1	0	0.0909	89.00	ES
CCNA_02209	-	quinone oxidoreductase	16	0	0	16	0	0.8125	78.77	NE
CCNA_02210	-	dihydrofolate reductase	4	0	0	4	0	0.2500	147.00	NE
CCNA_02211	-	zinc ribbon domain protein	11	0	0	11	0	1.0000	167.00	NE
CCNA_02212	-	gluconolactonase	10	0	0	10	0	1.0000	306.60	NE
CCNA_02213	-	old yellow enzyme (OYE)-family NADH:flavin oxidoreductase	9	0	0	9	0	1.0000	163.44	NE
CCNA_02214	-	hypothetical protein	3	0	0	3	0	1.0000	146.00	NE
CCNA_02215	-	acyl-CoA dehydrogenase	20	0	0	20	0	1.0000	148.35	NE
CCNA_02216	-	ABM family monooxygenase	6	0	0	6	0	1.0000	138.33	NE
CCNA_02217	-	hypothetical protein	3	0	0	3	0	1.0000	161.00	NE
CCNA_02218	-	DnaJ-like protein djlA	10	0	0	10	0	0.9000	56.44	NE
CCNA_02219	-	hypothetical protein	11	0	0	11	0	0.9091	162.80	NE
CCNA_02220	-	beta-glucosidase	24	0	0	24	0	0.9167	171.68	NE
CCNA_02221	-	methionine synthase I metH	37	0	0	37	0	0.9459	182.49	NE
CCNA_03963	-	hypothetical protein	2	0	0	2	0	1.0000	101.50	NE
CCNA_02222	-	5-methyltetrahydrofolate--homocysteine methyltransferase homocysteine-binding subunit	13	0	0	13	0	0.9231	105.25	NE
CCNA_02223	-	beta-lactamase, type II	8	0	0	8	0	1.0000	319.25	NE
CCNA_02224	-	methylenetetrahydrofolate reductase	7	0	0	7	0	1.0000	199.00	NE
CCNA_02225	-	ArsR family/SAM-dependent transcriptional regulator	6	0	0	6	0	1.0000	77.67	NE
CCNA_02226	-	glyoxalase family protein	7	0	0	7	0	1.0000	110.71	NE
CCNA_02227	-	LysR-family transcriptional regulator	11	0	0	11	0	0.9091	128.90	NE
CCNA_02228	-	NTF2 superfamily protein	10	0	0	10	0	0.9000	277.00	NE
CCNA_02229	-	hypothetical protein	2	0	0	2	0	1.0000	69.50	NE
CCNA_02230	-	gluconate 2-dehydrogenase	10	0	0	10	0	0.9000	197.22	NE
CCNA_02231	-	ABC transporter ATP-binding protein	19	0	0	19	0	1.0000	16.26	NE
CCNA_02232	-	TonB-dependent receptor	45	0	0	45	0	0.9556	166.88	NE
CCNA_02233	-	signal peptidase I	12	0	0	12	0	1.0000	218.08	NE
CCNA_02234	-	EF hand domain protein	1	0	0	1	0	1.0000	86.00	NE
CCNA_02235	-	SGNH hydrolase family protein	21	0	0	21	0	0.8571	109.06	NE
CCNA_02236	-	polysaccharide deacetylase family	11	0	0	11	0	1.0000	139.55	NE
CCNA_02237	-	Xaa-pro dipeptidyl-peptidase	46	0	0	46	0	0.9130	174.93	NE
CCNA_02238	-	hypothetical protein	3	0	0	3	0	1.0000	9.67	NE
CCNA_02239	-	conserved hypothetical protein	22	0	0	22	0	1.0000	142.73	NE
CCNA_02240	-	glycerophosphoryl diester phosphodiesterase	7	0	0	7	0	1.0000	83.71	NE
CCNA_02241	-	endoribonuclease L-PSP	4	0	0	4	0	1.0000	387.00	NE
CCNA_02242	-	PHB granule-associated protein, phasin2	4	0	0	4	0	1.0000	71.00	NE
CCNA_02243	-	D-alanyl-D-alanine serine-type carboxypeptidase	16	0	0	16	0	1.0000	67.19	NE
CCNA_02244	-	aminotransferase class I family protein	18	0	0	18	0	0.8889	82.88	NE
CCNA_03964	-	hypothetical protein	1	0	0	1	0	1.0000	51.00	NE
CCNA_02245	-	DnaJ domain protein	6	0	0	6	0	1.0000	94.83	NE
CCNA_02246	mipZ	division plane positioning ATPase MipZ	6	0	0	6	0	0.5000	38.67	NE
CCNA_02247	-	pantoate-beta-alanine ligase	10	0	10	0	0	0.5000	1.80	GD
CCNA_02248	-	hypothetical protein	3	0	0	3	0	1.0000	63.67	NE
CCNA_02249	-	conserved hypothetical cytosolic protein	5	0	0	5	0	0.8000	85.75	NE
CCNA_02250	-	methylcrotonyl-CoA carboxylase biotin-containing subunit	13	0	0	13	0	0.7692	34.30	NE
CCNA_02251	-	methylglutaconyl-CoA hydratase	2	0	0	2	0	1.0000	73.50	NE
CCNA_02252	-	methylcrotonyl-CoA carboxylase carboxyl transferase subunit	21	0	0	21	0	0.9048	31.47	NE
CCNA_02253	-	hybrid CAP effector domain/patatin phospholipase protein	18	0	0	18	0	0.9444	118.24	NE
CCNA_03965	-	hypothetical protein	1	0	0	1	0	1.0000	23.00	NE
CCNA_02254	-	isovaleryl-CoA dehydrogenase	14	0	0	14	0	1.0000	118.86	NE
CCNA_02255	spmX	lysozyme-family localization factor spmX	10	0	0	10	0	0.9000	36.44	NE
CCNA_02256	-	Mg2+ transporter mgtE	14	0	0	14	0	0.7143	57.40	NE
CCNA_02257	-	fliN family protein	4	0	0	4	0	1.0000	273.75	NE
CCNA_02258	-	lipoate-protein ligase B	7	5	0	2	0	0.2857	25.50	ES
CCNA_02259	-	hypothetical protein	9	0	0	9	0	0.8889	42.38	NE
CCNA_02260	-	conserved hypothetical membrane protein	6	0	0	6	0	0.8333	188.20	NE
CCNA_02261	-	propionyl-CoA carboxylase biotin-containing subunit	16	0	0	1	15	0.9375	697.73	GA
CCNA_02262	-	laminin G domain protein	42	0	0	42	0	0.9524	196.40	NE
CCNA_02263	-	glcG-family protein	5	0	0	5	0	1.0000	61.00	NE
CCNA_02264	-	thiJ/PfpI family	6	0	0	6	0	1.0000	64.50	NE
CCNA_02265	-	peptide methionine sulfoxide reductase msrB	4	0	0	4	0	1.0000	117.00	NE
CCNA_02266	-	glutathione S-transferase GST	15	0	0	15	0	0.9333	178.93	NE
CCNA_02267	-	serine hydrolase family protein	4	0	0	4	0	1.0000	142.25	NE
CCNA_02268	-	laminin G domain protein	8	0	0	8	0	1.0000	138.25	NE
CCNA_02269	-	L-aminopeptidase/D-esterase dmpA	5	0	0	5	0	1.0000	83.60	NE
CCNA_02270	-	MarR-family transcriptional regulator	6	0	0	6	0	1.0000	49.33	NE
CCNA_02271	stpD	stalk cross-band protein StpD	3	0	0	3	0	1.0000	229.33	NE
CCNA_02272	-	hypothetical protein	6	0	0	6	0	1.0000	271.67	NE
CCNA_02273	-	glutathione peroxidase	4	0	0	4	0	1.0000	375.25	NE
CCNA_02274	-	EF-Hand domain protein	4	0	0	4	0	1.0000	156.50	NE
CCNA_02275	-	ABC transporter, periplasmic component	9	0	0	9	0	0.8889	183.00	NE
CCNA_02277	-	TonB-dependent outer membrane channel	25	0	0	25	0	1.0000	187.20	NE
CCNA_02278	-	conserved hypothetical membrane protein	7	0	0	7	0	1.0000	117.14	NE
CCNA_02279	-	disulfide bond formation protein B	6	0	5	1	0	0.5000	28.67	GD
CCNA_02280	-	2-polyprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	3	0	3	0	0	0.6667	1.00	GD
CCNA_02281	-	membrane alanine aminopeptidase	26	0	1	25	0	1.0000	259.96	NE
CCNA_02282	-	conserved hypothetical protein	4	0	0	4	0	1.0000	88.75	NE
CCNA_02283	-	HNH endonuclease family protein	9	0	0	9	0	1.0000	195.78	NE
CCNA_02284	-	DNA-3-methyladenine glycosylase II	7	0	0	7	0	0.8571	116.33	NE
CCNA_02285	greB	transcription elongation factor GreB	4	0	0	4	0	1.0000	81.50	NE
CCNA_02286	-	hypothetical protein	3	0	0	3	0	1.0000	35.67	NE
CCNA_02287	-	TetR-family transcriptional regulator	6	0	0	6	0	1.0000	135.17	NE
CCNA_02288	-	tRNA synthetase class I, catalytic domain protein	11	0	0	11	0	1.0000	114.45	NE
CCNA_02289	-	MarR/EmrR family transcriptional regulator	3	0	0	3	0	1.0000	123.67	NE
CCNA_02290	-	hypothetical protein	7	0	0	7	0	1.0000	426.00	NE
CCNA_02291	-	hypothetical protein	13	0	0	13	0	0.9231	205.25	NE
CCNA_02292	-	acetyltransferase	10	0	0	10	0	0.5000	23.80	NE
CCNA_02293	-	thiol:disulfide interchange protein tlpA	9	0	0	9	0	1.0000	226.00	NE
CCNA_02294	-	argininosuccinate lyase	7	0	0	7	0	0.8571	19.33	NE
CCNA_02295	-	hypothetical protein	2	0	0	2	0	1.0000	208.50	NE
CCNA_02296	-	diaminopimelate decarboxylase	16	0	0	16	0	0.9375	38.27	NE
CCNA_02297	-	hypoxanthine-guanine phosphoribosyltransferase	4	0	0	4	0	1.0000	128.75	NE
CCNA_02298	-	MJ0042 family finger-like domain protein	4	0	0	4	0	0.7500	128.67	NE
CCNA_02299	ftsE	cell division ATP-binding protein FtsE	7	0	0	7	0	1.0000	132.14	NE
CCNA_02300	ftsX	cell division protein FtsX	3	0	0	3	0	0.6667	19.00	NE
CCNA_02301	-	YdcF-like family protein	9	0	0	9	0	1.0000	271.00	NE
CCNA_02302	-	1-acyl-sn-glycerol-3-phosphate acyltransferase	7	5	0	2	0	0.2857	178.00	ES
CCNA_02303	-	cation transport protein chaC	12	0	0	12	0	0.9167	197.82	NE
CCNA_02304	-	conserved hypothetical protein	9	0	0	9	0	0.8889	123.25	NE
CCNA_02305	-	chorismate mutase-family protein	4	0	0	4	0	1.0000	144.00	NE
CCNA_02306	-	histidinol-phosphate aminotransferase	13	0	0	13	0	0.9231	174.42	NE
CCNA_02307	-	cyclohexadienyl dehydrogenase	8	0	0	8	0	1.0000	53.12	NE
CCNA_02308	-	conserved hypothetical protein	9	0	0	9	0	1.0000	123.89	NE
CCNA_02309	-	EF hand domain protein	1	0	0	1	0	1.0000	8.00	NE
CCNA_02310	-	glycosyl hydrolase, family 9	28	0	0	28	0	0.9286	193.38	NE
CCNA_02311	-	conserved hypothetical protein	6	0	0	6	0	1.0000	195.67	NE
CCNA_02312	-	TraB superfamily protein	6	0	0	6	0	1.0000	228.67	NE
